internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
140346416,Malthopsis jordani,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,OGCOCEPHALIDAE,Malthopsis,jordani,,,,,"Gilbert, 1905","<span id=""docs-internal-guid-6fd999d0-7fff-a2d3-9137-23fb2e1b200d"">This species is now considered endemic to the Hawaiian Islands, and all records previously identified from elsewhere are now attributed to the newer species,&#160;<em>Malthopsis gigas</em>&#160;(Ho and Shao 2010). It belongs to the <em>Malthopsis annulifera </em>species complex."
140346439,Malthopsis kobayashii,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,OGCOCEPHALIDAE,Malthopsis,kobayashii,,,,,"Tanaka, 1916","<span id=""docs-internal-guid-463367a2-7fff-08f4-8a9a-87b07794be89"">This species was long considered a junior synonym of <em>Malthopsis lutea</em>, but according to&#160;Ho and Shao (2010), it is a valid separate species. It belongs to the <em>Malthopsis tiarella</em> species complex."
140346488,Malthopsis lutea,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,OGCOCEPHALIDAE,Malthopsis,lutea,,,,,"Alcock, 1891","<span id=""docs-internal-guid-e7a311ef-7fff-3bbc-2331-a6d79f36853f"">The taxonomy of the <em>Malthopsis&#160;</em>genus has been long debated, and is in need of further revision (Bradbury 2003).&#160;<em>Malthopsis mitrigera</em>, <em>M. annulifera</em>, <em>M. tiarella</em> and <em>M. kobayashii</em> have been considered junior synonyms of <em>M. lutea</em> by some authors in the past, but all are currently considered valid species&#160;(Ho and Shao 2010). It belongs to the <em>Malthopsis annulifera</em> species complex."
140346508,Malthopsis mitrigera,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,OGCOCEPHALIDAE,Malthopsis,mitrigera,,,,,"Gilbert &amp; Cramer, 1897","The taxonomy of the&#160;<em>Malthopsis&#160;</em>genus has been long debated, and is in need of further revision (Bradbury 2003). This species is quite distinct and is unlikely to be confused with other taxa (H. Ho pers. comm. 2019)."
140346854,Malthopsis parva,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,OGCOCEPHALIDAE,Malthopsis,parva,,,,,"Ho, Roberts &amp; Shao, 2013",This is a recently described species with a clear diagnosis and is not likely to be confused with other species. It belongs to the <em>Malthopsis annulifera</em> species complex (H. Ho pers. comm. 2019).
140346909,Malthopsis retifera,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,OGCOCEPHALIDAE,Malthopsis,retifera,,,,,"Ho, Prokofiev &amp; Shao, 2009",This is a recently described species with a clear diagnosis that is unlikely to be confused with other species. It belongs to the <em>Malthopsis annulifera</em> species complex (H. Ho pers. comm. 2019).
140346948,Malthopsis tiarella,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,OGCOCEPHALIDAE,Malthopsis,tiarella,,,,,"Jordan, 1902","<span id=""docs-internal-guid-36e34ecd-7fff-bfcf-b24f-5e3968bdcc35"">The taxonomy of <em>Malthopsis&#160;</em><em>tiarella </em>has been long debated. Ho and Koeda (2019) recently redescribed the species and provided further diagnosis of the species."
140346987,Solocisquama erythrina,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,OGCOCEPHALIDAE,Solocisquama,erythrina,,,,,"(Gilbert, 1905)",
140347020,Solocisquama stellulata,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,OGCOCEPHALIDAE,Solocisquama,stellulata,,,,,"(Gilbert, 1905)",
140349877,Dibrachichthys melanurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,TETRABRACHIIDAE,Dibrachichthys,melanurus,,,,,"Pietsch, Johnson &amp; Arnold, 2009","This species was previously misidentified as its sister species, <em>Tetrabrachium ocellatum</em> (Pietsch <em>et al.</em> 2009)."
140349900,Tetrabrachium ocellatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,TETRABRACHIIDAE,Tetrabrachium,ocellatum,,,,,"Günther, 1880",
110903105,Bythaelurus tenuicephalus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Bythaelurus,tenuicephalus,,,,,"Kaschner, Weigmann &amp; Thiel, 2015",
141362457,Leptochilichthys microlepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,LEPTOCHILICHTHYIDAE,Leptochilichthys,microlepis,,,,,"Machida &amp; Shiogaki, 1988",This species is now placed in the order Alepocephaliformes and the family Alepocephalidae (J. Moore pers. comm. 2018).
141362468,Leptochilichthys pinguis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,LEPTOCHILICHTHYIDAE,Leptochilichthys,pinguis,,,,,"(Vaillant, 1886)",This species is now placed in the order Alepocephaliformes and the family Alepocephalidae (J. Moore pers. comm. 2018).
141362646,Mentodus crassus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,PLATYTROCTIDAE,Mentodus,crassus,,,,,"Parr, 1960",
141363430,Hypoplectrus liberte,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Hypoplectrus,liberte,,,,,"Victor &amp; Marks, 2018","<span id=""docs-internal-guid-f8c3acfb-7fff-6750-5e4b-8ff424d992d4"">There is ongoing discussion amongst workers since some hamlet species have been known to produce hybrids (Victor and Marks 2018).</span>"
141481160,Pseudoscopelus australis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Pseudoscopelus,australis,,,,,"Prokofiev &amp; Kukuev, 2006",
141484017,Opistognathus schrieri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,OPISTOGNATHIDAE,Opistognathus,schrieri,,,,,"Smith-Vaniz, 2017",
141484116,Serranus pulcher,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Serranus,pulcher,,,,,"Wirtz &amp; Iwamoto, 2016",
141363954,Saccopharynx berteli,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,SACCOPHARYNGIDAE,Saccopharynx,berteli,,,,,"Tighe &amp; Nielsen, 2000",
141363974,Saccopharynx lavenbergi,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,SACCOPHARYNGIDAE,Saccopharynx,lavenbergi,,,,,"Nielsen &amp; Bertelsen, 1985",
141363998,Saccopharynx schmidti,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,SACCOPHARYNGIDAE,Saccopharynx,schmidti,,,,,"Bertin, 1934",
141364001,Poromitra agafonovae,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,agafonovae,,,,,"Kotlyar, 2009",
141364025,Poromitra crassa,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,crassa,,,,,"Parin &amp; Ebeling, 1980",
141364028,Poromitra cristiceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,cristiceps,,,,,"(Gilbert, 1890)",
141364039,Poromitra curilensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,curilensis,,,,,"Kotlyar, 2008",
141364061,Poromitra decipiens,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,decipiens,,,,,"Kotlyar, 2008",
141364354,Poromitra frontosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,frontosa,,,,,"(Garman, 1899)",
141364370,Poromitra gibbsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,gibbsi,,,,,"Parin &amp; Borodulina, 1989",
141364373,Poromitra glochidiata,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,glochidiata,,,,,"Kotlyar, 2008",
141364378,Poromitra indooceanica,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,indooceanica,,,,,"Kotlyar, 2008",
141364381,Poromitra jucunda,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,jucunda,,,,,"Kotlyar, 2010",
141364384,Poromitra macrophthalma,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,macrophthalma,,,,,"(Gilchrist, 1903)",
141364389,Poromitra nigrofulva,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,nigrofulva,,,,,"(Garman, 1899)",
141364394,Poromitra oscitans,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,oscitans,,,,,"Ebeling, 1975",
141364397,Poromitra rugosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,rugosa,,,,,"(Chapman, 1939)",
141364402,Poromitra unicornis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,unicornis,,,,,"(Gilbert, 1905)",
141364407,Scopeloberyx malayanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Scopeloberyx,malayanus,,,,,"(Weber, 1913)","<span id=""docs-internal-guid-c37fedee-7fff-75c3-1e9c-ac4cd11c769d"">This species is currently comprised of two subspecies: <em>Scopeloberyx malayanus balushkini </em>and <em>Scopeloberyx malayanus malayanus </em>(Kotlyar 2004)."
141364412,Scopeloberyx maxillaris,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Scopeloberyx,maxillaris,,,,,"(Garman, 1899)",
141364443,Scopeloberyx microlepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Scopeloberyx,microlepis,,,,,"(Norman, 1937)",
141364461,Scopeloberyx pequenoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Scopeloberyx,pequenoi,,,,,"Kotlyar, 2004",
141364466,Scopeloberyx rossicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Scopeloberyx,rossicus,,,,,"Kotlyar, 2004",
141364476,Scopelogadus bispinosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Scopelogadus,bispinosus,,,,,"(Gilbert, 1915)","<span id=""docs-internal-guid-9cfea303-7fff-a221-2235-ba568020f52d"">This species was previously considered a subspecies <em>Scopelogadus mizolepis</em>. A revision of the <em>Scopelogadus </em>genus is currently underway (J. Moore pers. comm. 2019)."
141364495,Scopelogadus unispinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Scopelogadus,unispinis,,,,,"Ebeling &amp; Weed, 1963",A revision of the&#160;<em>Scopelogadus&#160;</em>genus is currently underway (J. Moore pers. comm. 2019).
141364518,Sigmops ebelingi,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Sigmops,ebelingi,,,,,"(Grey, 1960)",
141364523,Sigmops gracilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Sigmops,gracilis,,,,,"(Günther, 1878)",
141364530,Sigmops longipinnis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Sigmops,longipinnis,,,,,"(Mukhacheva, 1972)",
141365104,Polymetme andriashevi,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Polymetme,andriashevi,,,,,"Parin &amp; Borodulina, 1990",
141365108,Polymetme elongata,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Polymetme,elongata,,,,,"(Matsubara, 1938)",
141366179,Polymetme illustris,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Polymetme,illustris,,,,,"McCulloch, 1926",This species was previously considered a synonym of <em>Polymetme corythaeola</em>&#160;(Paxton <em>et al</em>. 1989).
141366232,Polymetme surugaensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Polymetme,surugaensis,,,,,"(Matsubara, 1943)",This species was previously considered a synonym of <em>Polymetme corythaeola</em>&#160;(Quéro <em>et al</em>. 1990).
141366527,Vinciguerria lucetia,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Vinciguerria,lucetia,,,,,"(Garman, 1899)",
141366573,Vinciguerria mabahiss,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Vinciguerria,mabahiss,,,,,"Johnson &amp; Feltes, 1984",
141366592,Yarrella argenteola,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Yarrella,argenteola,,,,,"(Garman, 1899)",
141366648,Polyipnus aquavitus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,aquavitus,,,,,"Baird, 1971",
141366669,Polyipnus asper,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,asper,,,,,"Harold, 1994",
141366683,Polyipnus bruuni,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,bruuni,,,,,"Harold, 1994",
141366687,Polyipnus danae,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,danae,,,,,"Harold, 1990",
141366702,Polyipnus fraseri,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,fraseri,,,,,"Fowler, 1934",
141366732,Polyipnus indicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,indicus,,,,,"Schultz, 1961",
141367438,Polyipnus inermis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,inermis,,,,,"Borodulina, 1981",
141367466,Polyipnus kiwiensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,kiwiensis,,,,,"Baird, 1971",
141367524,Polyipnus laruei,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,laruei,,,,,"Vourey, Dupoux &amp; Harold, 2017",
141367541,Polyipnus latirastrus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,latirastrus,,,,,"Last &amp; Harold, 1994",
141367581,Polyipnus limatulus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,limatulus,,,,,"Harold &amp; Wessel, 1998",
141367596,Polyipnus matsubarai,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,matsubarai,,,,,"Schultz, 1961",
141367612,Polyipnus meteori,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,meteori,,,,,"Kotthaus, 1967",
141367633,Polyipnus notatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,notatus,,,,,"Harold, Kemp &amp; Shore, 2016",
141367648,Polyipnus nuttingi,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,nuttingi,,,,,"Gilbert, 1905",
141367675,Polyipnus oluolus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,oluolus,,,,,"Baird, 1971",
141367710,Polyipnus omphus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,omphus,,,,,"Baird, 1971",
141367751,Polyipnus parini,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,parini,,,,,"Borodulina, 1979",
141367760,Polyipnus paxtoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,paxtoni,,,,,"Harold, 1989",
141367771,Polyipnus ruggeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,ruggeri,,,,,"Baird, 1971",
141367781,Polyipnus soelae,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,soelae,,,,,"Harold, 1994",
141367804,Polyipnus spinifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,spinifer,,,,,"Borodulina, 1979",
141367814,Polyipnus spinosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,spinosus,,,,,"Günther, 1887",
141367822,Polyipnus stereope,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,stereope,,,,,"Jordan &amp; Starks, 1904",
141367825,Polyipnus surugaensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,surugaensis,,,,,"Aizawa, 1990",
141367842,Polyipnus tridentifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,tridentifer,,,,,"McCulloch, 1914","This species was once part of the wide-ranging&#160;<em>Polyipnus spinosus&#160;</em>species complex, but&#160;it is now considered restricted&#160;to the seas off Australia (Borodulina 1979)."
141367864,Polyipnus triphanos,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,triphanos,,,,,"Schultz, 1938",This species is under review presently (A. Harold pers. comm. 2019).
141367867,Polyipnus unispinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Polyipnus,unispinus,,,,,"Schultz, 1938",
141367887,Valenciennellus carlsbergi,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Valenciennellus,carlsbergi,,,,,"Bruun, 1931",
141373335,Opostomias mitsuii,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Opostomias,mitsuii,,,,,"Imai, 1941",
141374447,Photonectes albipennis,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,albipennis,,,,,"(Döderlein, 1882)",
141374524,Photonectes barnetti,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,barnetti,,,,,"Klepadlo, 2011",
141374570,Photonectes coffea,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,coffea,,,,,"Klepadlo, 2011",
141374595,Photonectes corynodes,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,corynodes,,,,,"Klepadlo, 2011",
141374653,Photonectes gorodinskii,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,gorodinskii,,,,,"Prokofiev, 2015",
141374775,Photonectes litvinovi,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,litvinovi,,,,,"Prokofiev, 2014",
141374828,Photonectes munificus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,munificus,,,,,"Gibbs, 1968",This species was previously referred to as&#160;<em>Trachinostomias munificus</em>&#160;(Prokofiev 2015).
141374869,Photonectes paxtoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,paxtoni,,,,,"Flynn &amp; Klepadlo, 2012",
141374944,Photonectes venetaenia,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,venetaenia,,,,,"Prokofiev, 2016",
141374986,Photonectes waitti,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,waitti,,,,,"Flynn &amp; Klepadlo, 2012",
141375168,Stomias atriventer,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Stomias,atriventer,,,,,"Garman, 1899",
141375242,Stomias colubrinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Stomias,colubrinus,,,,,"Garman, 1899",
141375291,Stomias nebulosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Stomias,nebulosus,,,,,"Alcock, 1889",
141375337,Stomias pacificus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Stomias,pacificus,,,,,"(Fedorov &amp; Mel'chikova, 1971)",
141375385,Tactostoma macropus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Tactostoma,macropus,,,,,"Bolin, 1939",
141745938,Bythaelurus vivaldii,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Bythaelurus,vivaldii,,,,,"Weigmann &amp; Kaschner, 2017",
141747777,Bythaelurus stewarti,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Bythaelurus,stewarti,,,,,"Weigmann, Kaschner &amp; Thiel, 2018",
141481104,Synchiropus splendidus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CALLIONYMIDAE,Synchiropus,splendidus,,,,,"(Herre, 1927)",
141481252,Brachyistius frenatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EMBIOTOCIDAE,Brachyistius,frenatus,,,,,"Gill, 1862",
141481460,Embiotoca lateralis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EMBIOTOCIDAE,Embiotoca,lateralis,,,,,"Agassiz, 1854",
141484154,Siganus unimaculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SIGANIDAE,Siganus,unimaculatus,,,,,"(Evermann &amp; Seale, 1907)","<span id=""docs-internal-guid-e2eb4603-7fff-8ca5-9516-614e4c3fe392"">This species is genetically and morphologically similar to <em>Siganus vulpinus</em>, but differs in coloration (Nanami 2015). Species of the family Siganidae are known for their morphological uniformity, therefore, for some authors, the colour has been enough to consider both species valid; while for others, <em>S. unimaculatus</em> is only a color variety of <em>S. vulpinus</em>. Further studies are necessary to understand its taxonomic status (Gawel and Woodland 1974, Kuriiwa <em>et al.</em> 2007). It has also been suggested that two sub-genera exist within <em>Siganus</em>: <em>Siganus </em>and <em>Lo</em>, with this species belonging to the latter. Borsa and colleagues (2007) have suggested that this division does not exist and all species should be considered as<em> Siganus</em>."
141748350,Embiotoca jacksoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EMBIOTOCIDAE,Embiotoca,jacksoni,,,,,"Agassiz, 1853",
141375031,Photostomias liemi,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photostomias,liemi,,,,,"Kenaley, 2009",
141375077,Photostomias lucingens,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photostomias,lucingens,,,,,"Kenaley, 2009",
141375113,Photostomias tantillux,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photostomias,tantillux,,,,,"Kenaley, 2009",
141748589,Serranus drewesi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Serranus,drewesi,,,,,"Iwamoto, 2018",
141748635,Serranus inexpectatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Serranus,inexpectatus,,,,,"Wirtz &amp; Iwamoto, 2018",
141748720,Starksia splendens,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Starksia,splendens,,,,,"Victor, 2018",
39389,Anoxypristis cuspidata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Anoxypristis,cuspidata,,,,,"(Latham, 1794)","<span lang=""EN-CA"">"
141363164,Plectorhinchus ceylonensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Plectorhinchus,ceylonensis,,,,,"(Smith, 1956)",
190236,Barathronus maculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Barathronus,maculatus,,,,,"Shcherbachev, 1976",
199648,Grammonus minutus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Grammonus,minutus,,,,,"Nielsen &amp; Prokofiev, 2010",
47270244,Penopus japonicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Penopus,japonicus,,,,,"Nielsen &amp; Ohashi, 2011",
47388190,Alionematichthys crassiceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Alionematichthys,crassiceps,,,,,"Møller &amp; Schwarzhans, 2008",
47389014,Didymothallus nudigena,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Didymothallus,nudigena,,,,,"Schwarzhans &amp; Møller, 2011","This species was previously considered under&#160;<em>Didymothallus mizolepis</em>&#160;(Schwarzhans and Møller 2007). After further study, it is now understood to be valid as&#160;<em>Didymothallus nudigena </em>and distributed in&#160;central and northwestern Western Australia. It may overlap geographically with <em>D. mizolepis</em>&#160;(Schwarzhans and Møller 2011)."
47389495,Majungaichthys agalegae,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Majungaichthys,agalegae,,,,,"Schwarzhans &amp; Møller, 2011","This species was previously considered under&#160;<em>Majungaichthys simplex</em>, but was described as a valid species by Schwarzhans and Møller (2011).<p></p>"
47389858,Mascarenichthys remotus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Mascarenichthys,remotus,,,,,"Schwarzhans &amp; Møller, 2011",
47390205,Microbrotula andersoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Microbrotula,andersoni,,,,,"Schwarzhans &amp; Nielsen, 2011",
