assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
16510592,190401,Ophidion nocomis,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Ophidion,nocomis,,,,"Robins &amp; Böhlke, 1959",Least Concern,,3.1,Unknown,Global
16510597,190155,Parophidion schmidti,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Parophidion,schmidti,,,,"(Woods &amp; Kanazawa, 1951)",Least Concern,,3.1,Unknown,Global
16510602,190161,Synagrops trispinosus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ACROPOMATIDAE,Synagrops,trispinosus,,,,"Mochizuki &amp; Sano, 1984",Least Concern,,3.1,Unknown,Global
16510607,190270,Brama caribbea,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BRAMIDAE,Brama,caribbea,,,,"Mead, 1972",Least Concern,,3.1,Unknown,Global
16510622,190066,Foetorepus goodenbeani,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CALLIONYMIDAE,Foetorepus,goodenbeani,,,,"Nakabo &amp; Hartel, 1999",Least Concern,,3.1,Unknown,Global
16510632,190164,Decapterus tabl,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Decapterus,tabl,,,,"Berry, 1968",Least Concern,,3.1,Stable,Global
16510637,190340,Hemicaranx amblyrhynchus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Hemicaranx,amblyrhynchus,,,,"(Cuvier, 1833)",Least Concern,,3.1,Unknown,Global
16510642,190451,Oligoplites saliens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Oligoplites,saliens,,,,"(Bloch, 1793)",Least Concern,,3.1,Stable,Global
16510657,190412,Trachinotus cayennensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Trachinotus,cayennensis,,,,"Cuvier, 1832",Least Concern,,3.1,Stable,Global
16510662,190407,Trachinotus falcatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Trachinotus,falcatus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
16510672,190287,Lepidocybium flavobrunneum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GEMPYLIDAE,Lepidocybium,flavobrunneum,,,,"(Smith, 1843)",Least Concern,,3.1,Unknown,Global
16510687,190079,Opistognathus aurifrons,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Opistognathus,aurifrons,,,,"(Jordan &amp; Thompson, 1905)",Least Concern,,3.1,Stable,Global
16510692,190428,Opistognathus gilberti,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Opistognathus,gilberti,,,,"Böhlke, 1967",Least Concern,,3.1,Stable,Global & Caribbean
16510697,190253,Opistognathus macrognathus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Opistognathus,macrognathus,,,,"Poey, 1860",Least Concern,,3.1,Stable,Global & Caribbean
16510702,190076,Opistognathus signatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Opistognathus,signatus,,,,"Smith-Vaniz, 1997",Least Concern,,3.1,Stable,Global & Caribbean
16510707,190251,Hemanthias leptus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ANTHIADIDAE,Hemanthias,leptus,,,,"(Ginsburg, 1952)",Least Concern,,3.1,Unknown,Global & Caribbean
16510712,190105,Plectranthias garrupellus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ANTHIADIDAE,Plectranthias,garrupellus,,,,"Robins &amp; Starck, 1961",Least Concern,,3.1,Unknown,Global & Caribbean
16510717,190174,Bathyanthias cubensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Bathyanthias,cubensis,,,,"(Schultz, 1958)",Least Concern,,3.1,Unknown,Global
16510722,190178,Centropristis fuscula,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Centropristis,fuscula,,,,"Poey, 1861",Least Concern,,3.1,Unknown,Global
16510727,190325,Diplectrum bivittatum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Diplectrum,bivittatum,,,,"(Valenciennes, 1828)",Least Concern,,3.1,Stable,Global
16510732,190226,Diplectrum radiale,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Diplectrum,radiale,,,,"(Quoy &amp; Gaimard, 1824)",Least Concern,,3.1,Unknown,Global
16510737,190173,Hypoplectrus aberrans,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,aberrans,,,,"Poey, 1868",Least Concern,,3.1,Unknown,Global & Caribbean
16510742,190121,Hypoplectrus chlorurus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,chlorurus,,,,"(Cuvier, 1828)",Least Concern,,3.1,Unknown,Global & Caribbean
16510747,190290,Hypoplectrus gemma,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,gemma,,,,"Goode &amp; Bean, 1882",Least Concern,,3.1,Unknown,Global & Caribbean
16510752,190365,Paralabrax dewegeri,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Paralabrax,dewegeri,,,,"(Metzelaar, 1919)",Least Concern,,3.1,Unknown,Global
16510757,190218,Serranus atrobranchus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Serranus,atrobranchus,,,,"(Cuvier, 1829)",Least Concern,,3.1,Unknown,Global
16510762,190297,Serranus baldwini,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Serranus,baldwini,,,,"(Evermann &amp; Marsh, 1899)",Least Concern,,3.1,Unknown,Global
16510767,190339,Serranus subligarius,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Serranus,subligarius,,,,"(Cope, 1870)",Least Concern,,3.1,Unknown,Global & Caribbean
16510772,190151,Kathetostoma albigutta,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,URANOSCOPIDAE,Kathetostoma,albigutta,,,,"Bean, 1892",Least Concern,,3.1,Stable,Global
16510777,190102,Bothus lunatus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,BOTHIDAE,Bothus,lunatus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
16510782,190208,Symphurus piger,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,CYNOGLOSSIDAE,Symphurus,piger,,,,"(Goode &amp; Bean, 1886)",Least Concern,,3.1,Unknown,Global
16510787,190462,Symphurus plagiusa,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,CYNOGLOSSIDAE,Symphurus,plagiusa,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Unknown,Global
16510792,190227,Symphurus tessellatus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,CYNOGLOSSIDAE,Symphurus,tessellatus,,,,"(Quoy &amp; Gaimard, 1824)",Least Concern,,3.1,Unknown,Global
16510797,190289,Symphurus urospilus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,CYNOGLOSSIDAE,Symphurus,urospilus,,,,"Ginsburg, 1951",Least Concern,,3.1,Unknown,Global
16510802,190345,Ancylopsetta dilecta,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PARALICHTHYIDAE,Ancylopsetta,dilecta,,,,"(Goode &amp; Bean, 1883)",Least Concern,,3.1,Unknown,Global
16510807,190129,Ancylopsetta ommata,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PARALICHTHYIDAE,Ancylopsetta,ommata,,,,"(Jordan &amp; Gilbert, 1883)",Least Concern,,3.1,Stable,Global
16510812,190448,Citharichthys valdezi,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PARALICHTHYIDAE,Citharichthys,valdezi,,,,"Cervigón, 1986",Least Concern,,3.1,Unknown,Global
16510817,190358,Paralichthys albigutta,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PARALICHTHYIDAE,Paralichthys,albigutta,,,,"Jordan &amp; Gilbert, 1882",Least Concern,,3.1,Unknown,Global
16510822,190081,Paralichthys squamilentus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PARALICHTHYIDAE,Paralichthys,squamilentus,,,,"Jordan &amp; Gilbert, 1882",Least Concern,,3.1,Unknown,Global
16510827,190219,Syacium gunteri,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PARALICHTHYIDAE,Syacium,gunteri,,,,"Ginsburg, 1933",Least Concern,,3.1,Unknown,Global
16510832,190417,Scophthalmus aquosus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SCOPHTHALMIDAE,Scophthalmus,aquosus,,,,"(Mitchill, 1815)",Least Concern,,3.1,Stable,Global
16510837,190254,Phenacoscorpius nebris,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,SCORPAENIDAE,Phenacoscorpius,nebris,,,,"Eschmeyer, 1965",Least Concern,,3.1,Unknown,Global
16510842,190086,Pontinus longispinis,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,SCORPAENIDAE,Pontinus,longispinis,,,,"Goode &amp; Bean, 1896",Least Concern,,3.1,Unknown,Global
16510847,190233,Scorpaena agassizii,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,SCORPAENIDAE,Scorpaena,agassizii,,,,"Goode &amp; Bean, 1896",Least Concern,,3.1,Unknown,Global
16510852,190336,Scorpaena calcarata,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,SCORPAENIDAE,Scorpaena,calcarata,,,,"Goode &amp; Bean, 1882",Least Concern,,3.1,Unknown,Global
16510857,190398,Scorpaena isthmensis,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,SCORPAENIDAE,Scorpaena,isthmensis,,,,"Meek &amp; Hildebrand, 1928",Least Concern,,3.1,Unknown,Global
16510862,190283,Prionotus rubio,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,TRIGLIDAE,Prionotus,rubio,,,,"Jordan, 1886",Least Concern,,3.1,Unknown,Global
16510867,190333,Aluterus heudelotii,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,MONACANTHIDAE,Aluterus,heudelotii,,,,"Hollard, 1855",Least Concern,,3.1,Unknown,Global
16510877,16509008,Peristedion miniatum,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,PERISTEDIIDAE,Peristedion,miniatum,,,,"Goode, 1880",Least Concern,,3.1,Stable,Global
16510882,16509126,Gempylus serpens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GEMPYLIDAE,Gempylus,serpens,,,,"Cuvier, 1829",Least Concern,,3.1,Stable,Global
16510887,16509242,Nealotus tripes,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GEMPYLIDAE,Nealotus,tripes,,,,"Johnson, 1865",Least Concern,,3.1,Stable,Global
16510892,16509297,Promethichthys prometheus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GEMPYLIDAE,Promethichthys,prometheus,,,,"(Cuvier, 1832)",Least Concern,,3.1,Stable,Global
16527984,161339,Raja radula,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Raja,radula,,,,"Delaroche, 1809",Endangered,A4b,3.1,Decreasing,"Global, Europe & Mediterranean"
16546224,16545250,Psenes arafurensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,NOMEIDAE,Psenes,arafurensis,,,,"Günther, 1889",Least Concern,,3.1,Unknown,Global
16546229,16545346,Lonchopisthus lemur,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Lonchopisthus,lemur,,,,"(Myers, 1935)",Least Concern,,3.1,Stable,Global
16546234,16545360,Lonchopisthus micrognathus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Lonchopisthus,micrognathus,,,,"(Poey, 1860)",Least Concern,,3.1,Stable,Global & Caribbean
16546239,16545326,Lonchopisthus higmani,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Lonchopisthus,higmani,,,,"Mead, 1959",Least Concern,,3.1,Stable,Global & Caribbean
16546244,16546127,Opistognathus robinsi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Opistognathus,robinsi,,,,"Smith-Vaniz, 1997",Least Concern,,3.1,Stable,Global & Caribbean
16546254,16546144,Opistognathus whitehursti,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Opistognathus,whitehursti,,,,"(Longley, 1927)",Least Concern,,3.1,Stable,Global
16546259,16545164,Upeneus parvus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MULLIDAE,Upeneus,parvus,,,,"Poey, 1852",Least Concern,,3.1,Unknown,Global
16546264,16546023,Opistognathus lonchurus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Opistognathus,lonchurus,,,,"Jordan &amp; Gilbert, 1882",Least Concern,,3.1,Stable,Global
16546272,16546072,Opistognathus nothus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,OPISTOGNATHIDAE,Opistognathus,nothus,,,,"Smith-Vaniz, 1997",Least Concern,,3.1,Unknown,Global & Caribbean
16546277,16545046,Lopholatilus chamaeleonticeps,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MALACANTHIDAE,Lopholatilus,chamaeleonticeps,,,,"Goode &amp; Bean, 1879",Endangered,A2bd,3.1,Decreasing,Global
16546282,16545086,Pseudupeneus maculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MULLIDAE,Pseudupeneus,maculatus,,,,"(Bloch, 1793)",Least Concern,,3.1,Unknown,Global
16546287,16545072,Mullus auratus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MULLIDAE,Mullus,auratus,,,,"Jordan &amp; Gilbert, 1882",Least Concern,,3.1,Unknown,Global
16643885,19897,Sanopus greenfieldorum,ANIMALIA,CHORDATA,BATRACHOIDIFORMES,ACTINOPTERYGII,BATRACHOIDIDAE,Sanopus,greenfieldorum,,,,"Collette, 1983",Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
16643913,19899,Sanopus splendidus,ANIMALIA,CHORDATA,BATRACHOIDIFORMES,ACTINOPTERYGII,BATRACHOIDIDAE,Sanopus,splendidus,,,,"Collette, Starck &amp; Phillips, 1974",Endangered,B2ab(iii),3.1,Unknown,Global
16643997,190070,Pseudocaranx dentex,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Pseudocaranx,dentex,,,,"(Bloch &amp; Schneider, 1801)",Least Concern,,3.1,Unknown,Global
16644007,195098,Trachurus lathami,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Trachurus,lathami,,,,"Nichols, 1920",Least Concern,,3.1,Stable,Global
16644022,190432,Ruvettus pretiosus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GEMPYLIDAE,Ruvettus,pretiosus,,,,"Cocco, 1833",Least Concern,,3.1,Stable,Global
16644027,198561,Kyphosus sectatrix,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,KYPHOSIDAE,Kyphosus,sectatrix,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
16644032,198670,Lobotes surinamensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LOBOTIDAE,Lobotes,surinamensis,,,,"(Bloch, 1790)",Least Concern,,3.1,Stable,Global
16664386,10075,Hippocampus kuda,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,kuda,,,,"Bleeker, 1852",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
16722275,16719296,Gnathodentex aureolineatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Gnathodentex,aureolineatus,,,,"(Lacepède, 1802)",Least Concern,,3.1,Unknown,Global
16722280,16719685,Gymnocranius microdon,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Gymnocranius,microdon,,,,"(Bleeker, 1851)",Least Concern,,3.1,Unknown,Global
16722285,16719726,Gymnocranius oblongus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Gymnocranius,oblongus,,,,"Borsa, Béarez &amp; Chen, 2010",Data Deficient,,3.1,Unknown,Global
16722290,16719605,Gymnocranius grandoculis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Gymnocranius,grandoculis,,,,"(Valenciennes, 1830)",Least Concern,,3.1,Unknown,Global
16722295,16719651,Gymnocranius griseus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Gymnocranius,griseus,,,,"(Temminck &amp; Schlegel, 1843)",Least Concern,,3.1,Unknown,Global
16722300,16719371,Gymnocranius elongatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Gymnocranius,elongatus,,,,"Senta, 1973",Least Concern,,3.1,Unknown,Global
16722305,16719387,Gymnocranius euanus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Gymnocranius,euanus,,,,"(Günther, 1879)",Least Concern,,3.1,Unknown,Global
16722315,16719359,Gymnocranius audleyi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Gymnocranius,audleyi,,,,"Ogilby, 1916",Least Concern,,3.1,Unknown,Global
16722320,16719989,Lethrinus crocineus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,crocineus,,,,"Smith, 1959",Least Concern,,3.1,Unknown,Global
16722325,16720057,Lethrinus mahsena,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,mahsena,,,,"(Forsskål, 1775)",Endangered,A2bd,3.1,Decreasing,Global
16722330,16720537,Lethrinus semicinctus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,semicinctus,,,,"Valenciennes, 1830",Least Concern,,3.1,Unknown,Global
16722335,16719994,Lethrinus erythracanthus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,erythracanthus,,,,"Valenciennes, 1830",Least Concern,,3.1,Unknown,Global
16722340,16720036,Lethrinus lentjan,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,lentjan,,,,"(Lacepède, 1802)",Least Concern,,3.1,Unknown,Global
16722345,16720577,Lethrinus xanthochilus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,xanthochilus,,,,"Klunzinger, 1870",Least Concern,,3.1,Unknown,Global
16722350,16720118,Lethrinus miniatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,miniatus,,,,"(Forster, 1801)",Least Concern,,3.1,Unknown,Global
16722355,16720528,Lethrinus rubrioperculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,rubrioperculatus,,,,"Sato, 1978",Least Concern,,3.1,Unknown,Global
16722360,16720181,Lethrinus nebulosus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,nebulosus,,,,"(Forsskål, 1775)",Least Concern,,3.1,Unknown,Global
16722365,16719843,Lethrinus atkinsoni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,atkinsoni,,,,"Seale, 1910",Least Concern,,3.1,Unknown,Global
16722370,16719839,Lethrinus amboinensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,amboinensis,,,,"Bleeker, 1854",Least Concern,,3.1,Unknown,Global
16722375,16720083,Lethrinus microdon,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,microdon,,,,"Valenciennes, 1830",Least Concern,,3.1,Unknown,Global
16722380,16719904,Lethrinus borbonicus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,borbonicus,,,,"Valenciennes, 1830",Least Concern,,3.1,Unknown,Global
16722385,16720568,Lethrinus variegatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,variegatus,,,,"Valenciennes, 1830",Least Concern,,3.1,Unknown,Global
16722390,16720022,Lethrinus harak,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,harak,,,,"(Forsskål, 1775)",Least Concern,,3.1,Unknown,Global
16722395,16720383,Lethrinus ravus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,ravus,,,,"Carpenter &amp; Randall, 2003",Least Concern,,3.1,Unknown,Global
16722400,16720328,Lethrinus olivaceus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,olivaceus,,,,"Valenciennes, 1830",Least Concern,,3.1,Unknown,Global
16722410,16720029,Lethrinus laticaudis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,laticaudis,,,,"Alleyne &amp; Macleay, 1877",Least Concern,,3.1,Unknown,Global
16722420,16720267,Lethrinus obsoletus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,obsoletus,,,,"(Forsskål, 1775)",Least Concern,,3.1,Unknown,Global
16722425,16719890,Lethrinus atlanticus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,atlanticus,,,,"Valenciennes, 1830",Least Concern,,3.1,Unknown,Global
16722430,155115,Lethrinus reticulatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,reticulatus,,,,"Valenciennes, 1830",Least Concern,,3.1,Unknown,Global
16722440,16720002,Lethrinus erythropterus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,erythropterus,,,,"Valenciennes, 1830",Least Concern,,3.1,Unknown,Global
16722445,16720345,Lethrinus ornatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Lethrinus,ornatus,,,,"Valenciennes, 1830",Least Concern,,3.1,Unknown,Global
16722455,16721443,Monotaxis heterodon,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Monotaxis,heterodon,,,,"(Bleeker, 1854)",Least Concern,,3.1,Unknown,Global
16722460,16720607,Monotaxis grandoculis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Monotaxis,grandoculis,,,,"(Forsskål, 1775)",Least Concern,,3.1,Unknown,Global
16722465,16721842,Wattsia mossambica,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LETHRINIDAE,Wattsia,mossambica,,,,"(Smith, 1957)",Least Concern,,3.1,Unknown,Global
16750082,16749571,Pempheris poeyi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PEMPHERIDAE,Pempheris,poeyi,,,,"Bean, 1885",Least Concern,,3.1,Unknown,Global
16750087,16750054,Baldwinella aureorubens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ANTHIADIDAE,Baldwinella,aureorubens,,,,"(Longley, 1935)",Least Concern,,3.1,Unknown,Global
16750102,16749725,Pempheris schomburgkii,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PEMPHERIDAE,Pempheris,schomburgkii,,,,"Müller &amp; Troschel, 1848",Least Concern,,3.1,Unknown,Global
16781753,183787,Etropus delsmani,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,PARALICHTHYIDAE,Etropus,delsmani,,,,"Chabanaud, 1940",Data Deficient,,3.1,Unknown,Global
16781758,190143,Symphurus marginatus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,CYNOGLOSSIDAE,Symphurus,marginatus,,,,"(Goode &amp; Bean, 1886)",Least Concern,,3.1,Unknown,Global
16781763,190175,Polymixia lowei,ANIMALIA,CHORDATA,POLYMIXIIFORMES,ACTINOPTERYGII,POLYMIXIIDAE,Polymixia,lowei,,,,"Günther, 1859",Least Concern,,3.1,Unknown,Global
16781768,16750728,Baldwinella vivanus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ANTHIADIDAE,Baldwinella,vivanus,,,,"(Jordan &amp; Swain, 1885)",Least Concern,,3.1,Unknown,Global
16781773,16751128,Hypoplectrus gummigutta,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,gummigutta,,,,"(Poey, 1851)",Least Concern,,3.1,Unknown,Global & Caribbean
16781778,16759066,Hypoplectrus indigo,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,indigo,,,,"(Poey, 1851) ",Least Concern,,3.1,Unknown,Global & Caribbean
16781783,16759093,Hypoplectrus guttavarius,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,guttavarius,,,,"(Poey, 1852)",Least Concern,,3.1,Unknown,Global & Caribbean
16781793,16759111,Hypoplectrus nigricans,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,nigricans,,,,"(Poey, 1852)",Least Concern,,3.1,Unknown,Global & Caribbean
16781798,16759126,Hypoplectrus puella,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,puella,,,,"(Cuvier, 1828)",Least Concern,,3.1,Unknown,Global & Caribbean
16781803,16759139,Hypoplectrus randallorum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,randallorum,,,,"Lobel, 2011",Least Concern,,3.1,Unknown,Global & Caribbean
