DATAFLOW,LAST UPDATE,freq,airpol,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2008,6598.95421,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2009,5864.86657,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2010,6282.06044,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2011,6075.89318,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2012,5711.62074,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2013,5518.61948,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2014,5193.62688,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2015,5259.75874,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2016,5119.70085,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2017,5427.09481,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2018,5177.37792,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2019,5528.74501,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2020,4878.51922,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,AT,2021,5190.89175,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2008,8165.90477,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2009,7090.95685,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2010,7557.97104,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2011,6918.75814,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2012,6598.77544,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2013,6384.35325,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2014,6140.31673,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2015,6361.41396,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2016,6285.13679,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2017,6259.78261,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2018,6352.40879,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2019,6378.56401,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2020,5751.32868,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BE,2021,5892.69402,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2008,7102.53999,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2009,6046.75645,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2010,6329.48193,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2011,7069.93525,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2012,6452.20512,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2013,5737.52014,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2014,6153.55663,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2015,6567.26731,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2016,6249.12401,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2017,6600.9395,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2018,6055.95809,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2019,5897.54595,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2020,5124.50697,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,BG,2021,5921.82141,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,1995,3759.82955,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,1996,3828.1082,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,1997,3727.13547,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,1998,3902.85135,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,1999,3874.07207,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2000,3880.73919,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2001,3971.33929,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2002,3747.35504,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2003,3737.31058,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2004,3772.41561,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2005,3802.48912,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2006,3832.85941,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2007,3707.46989,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2008,3771.67027,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2009,3595.53771,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2010,3667.95258,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2011,3514.4683,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2012,3538.01768,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2013,3542.38725,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2014,3302.74048,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2015,3220.07211,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2016,3204.39755,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2017,3120.0005,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2018,3057.82986,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CH,2019,3049.23975,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2008,9650.18082,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2009,9032.39726,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2010,8312.62663,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2011,7424.47496,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2012,6612.55286,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2013,5914.94485,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2014,6381.31405,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2015,6189.6826,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2016,6587.50285,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2017,6809.54863,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2018,6766.98096,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2019,6397.23988,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2020,6049.78285,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CY,2021,6021.73812,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2008,9943.67253,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2009,9075.16464,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2010,9230.74822,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2011,8948.5034,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2012,8517.59658,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2013,8128.84405,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2014,8041.36855,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2015,7921.33667,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2016,8108.74414,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2017,7930.73412,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2018,8028.9188,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2019,7509.79375,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2020,6699.38567,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,CZ,2021,7328.17704,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2008,8833.24881,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2009,8053.95703,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2010,8524.18674,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2011,8511.83518,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2012,8635.81087,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2013,8720.47244,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2014,8157.04201,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2015,8202.60315,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2016,8097.22791,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2017,7951.74343,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2018,7687.20699,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2019,6938.73165,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2020,5977.38567,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DE,2021,6412.09885,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,1995,12475.50711,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,1996,14846.86744,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,1997,13336.45981,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,1998,13264.50895,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,1999,12557.14846,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2000,12424.48309,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2001,12470.22733,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2002,12662.72442,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2003,14278.86606,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2004,13472.11072,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2005,14285.92805,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2006,17521.47261,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2007,16834.62382,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2008,15674.758,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2009,14446.24516,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2010,14087.83447,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2011,13958.39577,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2012,12735.182,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2013,12458.13221,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2014,11360.13035,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2015,11324.83601,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2016,11728.10462,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2017,11690.52676,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2018,12064.4837,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2019,11491.45057,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2020,9802.27863,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,DK,2021,8915.46857,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2008,13149.84261,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2009,10457.17972,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2010,13927.21182,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2011,13734.55023,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2012,13444.88839,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2013,15133.2321,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2014,14196.09294,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2015,11584.7802,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2016,12789.46958,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2017,13821.68722,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2018,13059.98375,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2019,8757.4032,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2020,6525.10755,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EE,2021,7573.74933,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2008,9062.92717,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2009,8456.11775,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2010,8023.21689,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2011,7669.48186,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2012,7624.6887,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2013,6996.30385,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2014,6789.30621,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2015,6496.4691,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2016,6347.44061,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2017,6853.17308,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2018,6836.40153,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2019,6339.01547,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2020,5373.80572,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EL,2021,5542.78496,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2008,5806.70867,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2009,4947.33636,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2010,4652.67888,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2011,4800.04634,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2012,4763.1248,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2013,4200.31157,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2014,4276.70094,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2015,4617.49927,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2016,4345.63358,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2017,4673.60411,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2018,4531.80077,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2019,4125.65341,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2020,3363.64239,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,ES,2021,3556.97471,e
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2008,6920.50237,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2009,6208.39881,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2010,6408.2256,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2011,6308.21055,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2012,6151.50934,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2013,5916.35489,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2014,5659.36386,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2015,5755.11534,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2016,5732.73568,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2017,5820.96668,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2018,5711.66161,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2019,5405.50941,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2020,4734.46702,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,EU27_2020,2021,5026.07982,s
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,FI,2008,10358.61845,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,FI,2009,9890.89147,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,FI,2010,11400.84622,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,FI,2011,10012.31122,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,FI,2012,8914.34832,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,FI,2013,9034.37522,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,FI,2014,8215.72559,
ESTAT:ENV_AC_AINAH_R2(1.0),20/12/22 23:00:00,A,CO2,TOTAL,KG_HAB,FI,2015,7600.30126,
