https://www.fao.org/fishery/statistics-query/en/gfcm_capture/gfcm_capture_quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name En,ASFIS species Name En,Unit Name,2020,2020 Flag,2019,2019 Flag,2018,2018 Flag,2017,2017 Flag,2016,2016 Flag,2015,2015 Flag,2014,2014 Flag,2013,2013 Flag,2012,2012 Flag,2011,2011 Flag,2010,2010 Flag,2009,2009 Flag,2008,2008 Flag,2007,2007 Flag,2006,2006 Flag,2005,2005 Flag,2004,2004 Flag,2003,2003 Flag,2002,2002 Flag,2001,2001 Flag,2000,2000 Flag,1999,1999 Flag,1998,1998 Flag,1997,1997 Flag,1996,1996 Flag,1995,1995 Flag,1994,1994 Flag,1993,1993 Flag,1992,1992 Flag,1991,1991 Flag,1990,1990 Flag
Spain,Longnose spurdog,Tonnes - live weight,0.58,,0.4,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Longspine snipefish,Tonnes - live weight,0.62,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Lusitanian toadfish,Tonnes - live weight,2.5,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,"Mackerel sharks,porbeagles nei",Tonnes - live weight,0.01,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mackerels nei,Tonnes - live weight,68.56,,33.6,,125,,182,,83,,84,,270,,1490,,22,,34,,44,,212,,143,,167,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Mactra surf clams nei,Tonnes - live weight,0.09,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Marbled electric ray,Tonnes - live weight,2.55,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Marine crabs nei,Tonnes - live weight,17.21,,38.6,,410,,349,,314,,210,,72,,142,,261,,641,,733,,720,,698,,748,,871,,842,,767,,942,,834,,1031,,863,,663,,842,,595,,741,,0,,0,,0,,0,,0,,0,
Spain,Marine crustaceans nei,Tonnes - live weight,0.06,,17.2,,22,,70,,105,,100,,51,,82,,14,,33,,40,,35,,49,,57,,45,,41,,47,,73,,373,,1349,,1656,,1456,,751,,891,,711,,1600,,1800,,2000,,2200,,2400,,2600,
Spain,Marine fishes nei,Tonnes - live weight,1.81,,316.6,,882,,1663,,1913,,2122,,3737,,4274,,7333,,8374,,9865,,9893,,10218,,11748,,12768,,11214,,2095,,10714,,9893,,6200,,8889,,8741,,18105,,20406,,22864,,27190,,28704,,28147,,26885,,24637,,22560,
Spain,Marine molluscs nei,Tonnes - live weight,0.26,,0.2,,0,,1,,0,,2,,0,,0,,2,,0,,1,,8,,,,0,,,,1,,0,N,7,,17,,1,,6,,22,,1119,,1259,,1011,,1200,,1200,,1000,,1000,,800,,700,
Spain,"Marlins,sailfishes,etc. nei",Tonnes - live weight,1.35,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Meagre,Tonnes - live weight,925.92,,51.3,,15,,98,,13,,10,,9,,32,,0,,0,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Mediterranean flyingfish,Tonnes - live weight,7.79,,17.9,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mediterranean geryon,Tonnes - live weight,69.45,,79.4,,94,,119,,89,,120,,50,,38,,46,,108,,141,,119,,125,,88,,60,,57,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mediterranean horse mackerel,Tonnes - live weight,1315.9,,997.5,,1121,,1331,,1228,,1584,,2103,,1439,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mediterranean moray,Tonnes - live weight,13.69,,12.4,,13,,23,,28,,29,,21,,17,,16,,15,,13,,11,,12,,10,,9,,11,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mediterranean mussel,Tonnes - live weight,0.14,,0.3,,0,,52,,0,,0,,0,,0,,164,,167,,165,,129,,,,0,,3,,3,,0,,4,,11,,24,,18,,19,,0,N,29,,0,N,0,,0,,0,,0,,0,,0,
Spain,Mediterranean sand eel,Tonnes - live weight,244.67,,352.6,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mediterranean scaldfish,Tonnes - live weight,0.04,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mediterranean shore crab,Tonnes - live weight,0.69,,7.7,,10,,15,,27,,21,,12,,22,,17,,24,,31,,31,,24,,25,,23,,17,,2,,4,,36,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Mediterranean slimehead,Tonnes - live weight,1.19,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mediterranean slipper lobster,Tonnes - live weight,0.78,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mediterranean spearfish,Tonnes - live weight,2.48,,1.79,,1,,4,,1,,1,,0,N,0,N,1,,0,N,0,N,0,N,0,N,1,,0,,0,,0,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Spain,Mediterranean starry ray,Tonnes - live weight,78.18,,46.5,,41,,43,,43,,44,,23,,31,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Megrim,Tonnes - live weight,4.53,,0.1,,64,,63,,69,,60,,19,,21,,32,,127,,139,,144,,138,,122,,122,,92,,71,,34,,63,,79,,63,,0,,8,,185,,175,,175,,170,,160,,150,,140,,130,
Spain,Megrims nei,Tonnes - live weight,49.44,,60.5,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Metapenaeus shrimps nei,Tonnes - live weight,0.03,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Midsize squid,Tonnes - live weight,22.87,,9.5,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Monkfishes nei,Tonnes - live weight,137.59,,219.4,,1096,,1096,,1157,,1312,,831,,1088,,1290,,1693,,1613,,1318,,1268,,1531,,1649,,1480,,1269,,994,,1187,,1492,,1283,,949,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Moras nei,Tonnes - live weight,0.07,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Morays nei,Tonnes - live weight,1.59,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Morocco dentex,Tonnes - live weight,0.38,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mottled grouper,Tonnes - live weight,0.1,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Mullets nei,Tonnes - live weight,3.72,,33,,134,,269,,275,,282,,201,,197,,245,,499,,549,,555,,488,,628,,456,,313,,347,,0,,0,,0,,0,,0,,482,,366,,344,,0,,0,,0,,0,,0,,0,
Spain,Murex,Tonnes - live weight,1.34,,1.4,,2,,4,,5,,5,,39,,26,,34,,24,,52,,75,,95,,67,,65,,77,,107,,118,,215,,26,,443,,948,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Musky octopus,Tonnes - live weight,122.08,,108.7,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Narwal shrimp,Tonnes - live weight,0.47,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Natantian decapods nei,Tonnes - live weight,3.54,,26.4,,684,,691,,595,,449,,253,,233,,228,,318,,357,,463,,453,,460,,456,,454,,508,,651,,734,,8,,3,,2,,1815,,1781,,1710,,1500,,1200,,900,,650,,400,,150,
Spain,Noah's ark,Tonnes - live weight,0.03,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Northern prawn,Tonnes - live weight,2.1,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Northern shortfin squid,Tonnes - live weight,6.16,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Norway lobster,Tonnes - live weight,319.56,,386.5,,418,,406,,405,,522,,389,,460,,528,,672,,666,,678,,603,,579,,502,,480,,511,,539,,636,,630,,407,,448,,478,,411,,473,,485,,500,,515,,530,,545,,560,
Spain,Nursehound,Tonnes - live weight,0.43,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Ocean sunfish,Tonnes - live weight,0.01,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,"Octopuses, etc. nei",Tonnes - live weight,0.31,,18.2,,3289,,3083,,2867,,3205,,3001,,4093,,3447,,5776,,4703,,4403,,4194,,4906,,5885,,6048,,5026,,0,,5087,,6634,,7889,,5565,,5134,,4898,,5594,,5700,,5700,,5700,,5700,,5600,,5600,
Spain,Octopuses nei,Tonnes - live weight,0.03,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Offshore rockfish,Tonnes - live weight,0.03,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Oilfish,Tonnes - live weight,,,,,0,,0,,0,,1,,3,,2,,0,,4,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Ommastrephidae squids nei,Tonnes - live weight,3.64,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pacific cupped oyster,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,,0,,0,,0,,0,,0,,0,
Spain,Painted comber,Tonnes - live weight,177.93,,187.7,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Palaemonid shrimps nei,Tonnes - live weight,3.88,,11.4,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pandalid shrimps nei,Tonnes - live weight,150.29,,502.4,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pandoras nei,Tonnes - live weight,19.4,,16.4,,14,,13,,6,,7,,2,,9,,609,,1209,,1189,,1375,,780,,813,,791,,825,,997,,1129,,1772,,1955,,1552,,1353,,682,,716,,756,,800,,850,,900,,1000,,1100,,1200,
Spain,Pargo breams nei,Tonnes - live weight,0.78,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Paromola,Tonnes - live weight,4.53,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Parrotfish,Tonnes - live weight,0.03,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pearly razorfish,Tonnes - live weight,0.76,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pelagic fishes nei,Tonnes - live weight,32.14,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pelagic percomorphs nei,Tonnes - live weight,0.1,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Penaeid shrimps nei,Tonnes - live weight,1.49,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pencil cardinal,Tonnes - live weight,0.01,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Percoids nei,Tonnes - live weight,4.64,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Picarel,Tonnes - live weight,127.47,,141.5,,168,,181,,174,,119,,92,,120,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Picarels nei,Tonnes - live weight,13.04,,19.1,,48,,70,,77,,116,,119,,113,,223,,255,,272,,309,,316,,316,,329,,339,,399,,295,,346,,759,,712,,494,,0,,0,,1,,0,,0,,0,,0,,0,,0,
Spain,Picked dogfish,Tonnes - live weight,2.64,,8.2,,6,,5,,4,,4,,0,,0,,1,,4,,7,,7,,3,,2,,2,,5,,3,,2,,8,,8,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Pilotfish,Tonnes - live weight,2.55,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pink cuttlefish,Tonnes - live weight,35.42,,35.5,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pink dentex,Tonnes - live weight,0.64,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pink glass shrimp,Tonnes - live weight,21.68,,11.3,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pink spiny lobster,Tonnes - live weight,3.69,,10.4,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Piper gurnard,Tonnes - live weight,49.88,,31.3,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pompano,Tonnes - live weight,37.54,,25.9,,20,,21,,31,,44,,38,,41,,88,,74,,89,,78,,68,,46,,57,,89,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pompano dolphinfish,Tonnes - live weight,,,13,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pompanos nei,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Poor cod,Tonnes - live weight,314.79,,477.2,,482,,413,,304,,204,,135,,153,,193,,964,,793,,520,,400,,831,,1294,,1027,,568,,441,,602,,463,,672,,289,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Porbeagle,Tonnes - live weight,,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,0,,,,0,N,0,N,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,
Spain,"Porgies, seabreams nei",Tonnes - live weight,7.32,,40.9,,18,,51,,44,,44,,15,,20,,4,,4,,4,,5,,3,,1,,,,23,,22,,53,,62,,232,,230,,444,,853,,813,,1808,,1500,,1300,,1100,,900,,600,,300,
Spain,Portuguese sole,Tonnes - live weight,8.74,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Portunus swimcrabs nei,Tonnes - live weight,0.01,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Pouting(=Bib),Tonnes - live weight,55.47,,78.9,,84,,157,,199,,146,,84,,188,,133,,104,,107,,50,,32,,101,,124,,92,,64,,60,,58,,190,,274,,359,,394,,383,,308,,0,,0,,0,,0,,0,,0,
Spain,Purple dye murex,Tonnes - live weight,39.22,,83.9,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Queen triggerfish,Tonnes - live weight,0.01,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Rabbit fish,Tonnes - live weight,0.07,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Rainbow wrasse,Tonnes - live weight,0.26,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Raja rays nei,Tonnes - live weight,222.91,,293.9,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Rays and skates nei,Tonnes - live weight,1.53,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,"Rays, stingrays, mantas nei",Tonnes - live weight,0.38,,22.4,,272,,270,,268,,278,,210,,203,,250,,420,,416,,430,,418,,384,,342,,287,,315,,206,,835,,375,,536,,501,,289,,288,,248,,0,,0,,0,,0,,0,,0,
Spain,"Razor clams, knife clams nei",Tonnes - live weight,0.02,,1.6,,0,,0,,0,,0,,0,,0,,0,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,2,,,,,,,,,,,,,
Spain,Redbanded seabream,Tonnes - live weight,2.7,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Red bandfish,Tonnes - live weight,106.23,,154.1,,122,,43,,52,,54,,12,,20,,52,,136,,125,,154,,196,,260,,293,,287,,190,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Red gurnard,Tonnes - live weight,23.39,,16.1,,10,,8,,5,,3,,3,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Red mullet,Tonnes - live weight,1590.57,,1425.9,,1361,,1395,,1495,,1043,,663,,880,,844,,975,,639,,635,,642,,811,,902,,623,,453,,899,,560,,262,,263,,328,,,,,,,,,,,,,,,,,,,
Spain,Red porgy,Tonnes - live weight,64.67,,66.6,,63,,78,,84,,90,,70,,59,,81,,131,,150,,188,,164,,175,,197,,148,,171,,166,,147,,81,,136,,114,,121,,123,,120,,120,,115,,115,,110,,110,,105,
Spain,Red scorpionfish,Tonnes - live weight,121.94,,121.9,,112,,110,,110,,104,,87,,85,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Requiem sharks nei,Tonnes - live weight,0.51,,1.7,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Rock goby,Tonnes - live weight,2.88,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Rough ray,Tonnes - live weight,0.01,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Roughsnout grenadier,Tonnes - live weight,16.51,,35.1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Round sardinella,Tonnes - live weight,5280.48,,7994.8,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Royal cucumber,Tonnes - live weight,4.11,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Royal flagfin,Tonnes - live weight,0.02,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Rubberlip grunt,Tonnes - live weight,15.27,,14.8,,15,,6,,6,,6,,5,,4,,13,,16,,18,,17,,12,,12,,15,,15,,19,,13,,13,,2,,0,,0,,4,,5,,4,,0,,0,,0,,0,,0,,0,
Spain,Rudderfish,Tonnes - live weight,8,,9.8,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,"Ruffs, barrelfishes nei",Tonnes - live weight,0.82,,3.6,,16,,14,,17,,21,,16,,32,,15,,16,,13,,16,,17,,26,,24,,12,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Spain,Rugose squat lobster,Tonnes - live weight,1.43,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Saddled seabream,Tonnes - live weight,32.93,,28.6,,37,,54,,47,,51,,39,,42,,49,,64,,69,,110,,94,,59,,52,,92,,62,,75,,56,,81,,66,,78,,44,,30,,0,,0,,0,,0,,0,,0,,0,
Spain,Salema,Tonnes - live weight,98.62,,140.3,,136,,149,,195,,141,,148,,94,,126,,175,,260,,160,,144,,142,,144,,204,,116,,132,,253,,164,,147,,167,,199,,242,,0,,0,,0,,0,,0,,0,,0,
Spain,Salmonoids nei,Tonnes - live weight,0.8,,0.9,,5,,1,,2,,1,,2,,1,,11,,9,,2,,7,,9,,7,,1,,0,N,7,,0,,0,,0,,0,,0,,26,,22,,18,,0,,0,,0,,0,,0,,0,
Spain,Sand cockle,Tonnes - live weight,0.01,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Sandeels(=Sandlances) nei,Tonnes - live weight,14.92,,12.1,,147,,77,,283,,318,,759,,766,,605,,728,,604,,444,,928,,192,,104,,247,,403,,238,,428,,105,,306,,367,,283,,164,,74,,0,,0,,0,,0,,0,,0,
Spain,Sand sole,Tonnes - live weight,7.68,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Sand steenbras,Tonnes - live weight,96.78,,110.1,,85,,85,,93,,92,,87,,81,,91,,181,,183,,216,,234,,188,,220,,190,,146,,191,,203,,246,,290,,255,,323,,270,,0,,0,,0,,0,,0,,0,,0,
Spain,Sand tiger shark,Tonnes - live weight,0.01,,0.5,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Sardinellas nei,Tonnes - live weight,0.16,,0.1,,3916,,4977,,2431,,3808,,3203,,4406,,4884,,7689,,4194,,2742,,4254,,4081,,3951,,1636,,3289,,5968,,7368,,13555,,7579,,8782,,7993,,7156,,6879,,6000,,5200,,4400,,3600,,2800,,2000,
Spain,Sardinia coral,Tonnes - live weight,0.177,,0.3,,0.721,,1.942,,1.684,,0.47,,2.04,,1.95,,5.7,,6,,5.4,,5.1,,4.7,,4.8,,5.3,,6.2,,7.8,,8.1,,5.5,,5,,4.3,,4.4,,1.5,,5.2,,5,,6.3,,4.4,,4.7,,3.5,,5.3,,7.2,
Spain,Sargo breams nei,Tonnes - live weight,18.26,,16.3,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Sawback angelshark,Tonnes - live weight,0.02,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Scaldback,Tonnes - live weight,0.07,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Scallops nei,Tonnes - live weight,0.01,,1.8,,2,,0,,0,,0,,80,,0,,0,,1,,1,,1,,1,,1,,1,,5,,3,,0,,0,,0,,0,,,,15,,42,,41,,0,,0,,0,,0,,0,,0,
Spain,Scarlet shrimp,Tonnes - live weight,2.56,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Scomber mackerels nei,Tonnes - live weight,19.36,,2362.9,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,"Scorpionfishes, redfishes nei",Tonnes - live weight,3.4,,22.7,,24,,45,,41,,44,,39,,34,,164,,464,,681,,691,,717,,702,,725,,751,,735,,803,,1272,,332,,419,,239,,307,,287,,236,,0,,0,,0,,0,,0,,0,
Spain,"Scorpionfishes, rockfishes nei",Tonnes - live weight,1.2,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Scotch bonnet,Tonnes - live weight,5.25,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Seabasses nei,Tonnes - live weight,,,0.3,,0,,1,,0,,1,,2,,2,,1,,1,,1,,1,,1,,1,,1,,3,,0,,14,,14,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
