,year,StockCode,AdviceValue,AdviceType,AdviceApplicableFrom,AdviceApplicableUntil,AdviceValueUnit,AssessmentYear,AssessmentKey,AdviceKey,AdviceDOI,Reference,TAC ID,Species_x,TAC Zone,Level,TAC for comparison,Year,Amendment/Original,FishStock,FishStockTAC,area,speciesAcronym,_merge,Area,Species_y,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,tacCatches,_mergeSADTAC
1772,,,,,,,,,,,,(COD/03AN.) - 2012 - TAC - Original,(COD/03AN.),Cod,Skagerrak,TAC,3783,2012.0,Original,cod.27.47d20,cod.27.47d20,27.7.d,cod,both,27.7.d,cod,40.1,,0.0,,,,884.65,,,,,0.0,,,,,,,40.0,,,,,,,,99.4,both,right_only
1773,,,,,,,,,,,,(COD/07D.) - 2012 - TAC - Original,(COD/07D.),Cod,7d,TAC,1543,2012.0,Original,cod.27.47d20,cod.27.47d20,27.7.d,cod,both,27.7.d,cod,40.1,,0.0,,,,884.65,,,,,0.0,,,,,,,40.0,,,,,,,,99.4,both,right_only
1774,,,,,,,,,,,,(COD/2A3AX4) - 2016 - TAC - Original,(COD/2A3AX4),Cod,4; Union waters of 2a; that part of 3a not covered by the Skagerrak and Kattegat,TAC,33651,2016.0,Original,cod.27.47d20,cod.27.47d20,27.3.a.20,cod,both,27.3.a.20,cod,,,3695.62,,,,,93.83,,,,,,,,,,,,550.71,,,,,641.06,,0.2,both,right_only
1775,,,,,,,,,,,,(COD/03AN.) - 2016 - TAC - Original,(COD/03AN.),Cod,Skagerrak,TAC,4807,2016.0,Original,cod.27.47d20,cod.27.47d20,27.3.a.20,cod,both,27.3.a.20,cod,,,3695.62,,,,,93.83,,,,,,,,,,,,550.71,,,,,641.06,,0.2,both,right_only
1776,,,,,,,,,,,,(COD/07D.) - 2016 - TAC - Original,(COD/07D.),Cod,7d,TAC,1961,2016.0,Original,cod.27.47d20,cod.27.47d20,27.3.a.20,cod,both,27.3.a.20,cod,,,3695.62,,,,,93.83,,,,,,,,,,,,550.71,,,,,641.06,,0.2,both,right_only
1777,,,,,,,,,,,,(COD/2A3AX4) - 2016 - TAC - Original,(COD/2A3AX4),Cod,4; Union waters of 2a; that part of 3a not covered by the Skagerrak and Kattegat,TAC,33651,2016.0,Original,cod.27.47d20,cod.27.47d20,27.4.a,cod,both,27.4.a,cod,0.0,,3952.57,,0.0,,291.55,1104.67,1.8,,0.0,0.0,,,,,,,12.6,4662.03,0.0,0.0,,0.0,65.44,,16089.28,both,right_only
1778,,,,,,,,,,,,(COD/03AN.) - 2016 - TAC - Original,(COD/03AN.),Cod,Skagerrak,TAC,4807,2016.0,Original,cod.27.47d20,cod.27.47d20,27.4.a,cod,both,27.4.a,cod,0.0,,3952.57,,0.0,,291.55,1104.67,1.8,,0.0,0.0,,,,,,,12.6,4662.03,0.0,0.0,,0.0,65.44,,16089.28,both,right_only
1779,,,,,,,,,,,,(COD/07D.) - 2016 - TAC - Original,(COD/07D.),Cod,7d,TAC,1961,2016.0,Original,cod.27.47d20,cod.27.47d20,27.4.a,cod,both,27.4.a,cod,0.0,,3952.57,,0.0,,291.55,1104.67,1.8,,0.0,0.0,,,,,,,12.6,4662.03,0.0,0.0,,0.0,65.44,,16089.28,both,right_only
1780,,,,,,,,,,,,(COD/2A3AX4) - 2016 - TAC - Original,(COD/2A3AX4),Cod,4; Union waters of 2a; that part of 3a not covered by the Skagerrak and Kattegat,TAC,33651,2016.0,Original,cod.27.47d20,cod.27.47d20,27.4.b,cod,both,27.4.b,cod,1066.0,,2759.69,,0.0,,1.82,974.89,,,,,,,,,,,949.2,965.34,0.0,,,0.0,307.1,,335.36,both,right_only
1781,,,,,,,,,,,,(COD/03AN.) - 2016 - TAC - Original,(COD/03AN.),Cod,Skagerrak,TAC,4807,2016.0,Original,cod.27.47d20,cod.27.47d20,27.4.b,cod,both,27.4.b,cod,1066.0,,2759.69,,0.0,,1.82,974.89,,,,,,,,,,,949.2,965.34,0.0,,,0.0,307.1,,335.36,both,right_only
1782,,,,,,,,,,,,(COD/07D.) - 2016 - TAC - Original,(COD/07D.),Cod,7d,TAC,1961,2016.0,Original,cod.27.47d20,cod.27.47d20,27.4.b,cod,both,27.4.b,cod,1066.0,,2759.69,,0.0,,1.82,974.89,,,,,,,,,,,949.2,965.34,0.0,,,0.0,307.1,,335.36,both,right_only
1783,,,,,,,,,,,,(COD/2A3AX4) - 2016 - TAC - Original,(COD/2A3AX4),Cod,4; Union waters of 2a; that part of 3a not covered by the Skagerrak and Kattegat,TAC,33651,2016.0,Original,cod.27.47d20,cod.27.47d20,27.4.c,cod,both,27.4.c,cod,36.5,,0.82,,,,97.61,3.75,,,,,,,,,,,403.6,0.0,0.0,,,,0.0,,178.22,both,right_only
1784,,,,,,,,,,,,(COD/03AN.) - 2016 - TAC - Original,(COD/03AN.),Cod,Skagerrak,TAC,4807,2016.0,Original,cod.27.47d20,cod.27.47d20,27.4.c,cod,both,27.4.c,cod,36.5,,0.82,,,,97.61,3.75,,,,,,,,,,,403.6,0.0,0.0,,,,0.0,,178.22,both,right_only
1785,,,,,,,,,,,,(COD/07D.) - 2016 - TAC - Original,(COD/07D.),Cod,7d,TAC,1961,2016.0,Original,cod.27.47d20,cod.27.47d20,27.4.c,cod,both,27.4.c,cod,36.5,,0.82,,,,97.61,3.75,,,,,,,,,,,403.6,0.0,0.0,,,,0.0,,178.22,both,right_only
1786,,,,,,,,,,,,(COD/2A3AX4) - 2016 - TAC - Original,(COD/2A3AX4),Cod,4; Union waters of 2a; that part of 3a not covered by the Skagerrak and Kattegat,TAC,33651,2016.0,Original,cod.27.47d20,cod.27.47d20,27.7.d,cod,both,27.7.d,cod,38.5,,0.0,,,,278.88,,,,,0.0,,,,,,,40.1,,,,,,,,101.55,both,right_only
1787,,,,,,,,,,,,(COD/03AN.) - 2016 - TAC - Original,(COD/03AN.),Cod,Skagerrak,TAC,4807,2016.0,Original,cod.27.47d20,cod.27.47d20,27.7.d,cod,both,27.7.d,cod,38.5,,0.0,,,,278.88,,,,,0.0,,,,,,,40.1,,,,,,,,101.55,both,right_only
1788,,,,,,,,,,,,(COD/07D.) - 2016 - TAC - Original,(COD/07D.),Cod,7d,TAC,1961,2016.0,Original,cod.27.47d20,cod.27.47d20,27.7.d,cod,both,27.7.d,cod,38.5,,0.0,,,,278.88,,,,,0.0,,,,,,,40.1,,,,,,,,101.55,both,right_only
1789,,,,,,,,,,,,(COD/N1GL14) - 2012 - TAC - Original,(COD/N1GL14),Cod,"Greenland waters of NAFO 1F and Greenland waters of 5, 12 and 14",TAC,tbd,2012.0,Original,cod.2127.1f14,cod.2127.1f14,27.14.a,cod,both,27.14.a,cod,,,,,0.0,,0.06,0.0,33.0,,0.0,,,,,,,,,2.99,,17.2,,,,,0.0,both,right_only
1790,,,,,,,,,,,,(COD/N1GL14) - 2012 - TAC - Original,(COD/N1GL14),Cod,"Greenland waters of NAFO 1F and Greenland waters of 5, 12 and 14",TAC,tbd,2012.0,Original,cod.2127.1f14,cod.2127.1f14,27.14.b.1,cod,both,27.14.b.1,cod,,,,,,,,,1363.0,,0.0,,,,,,,0.0,,,,,,,,,,both,right_only
1791,,,,,,,,,,,,(COD/N1GL14) - 2012 - TAC - Original,(COD/N1GL14),Cod,"Greenland waters of NAFO 1F and Greenland waters of 5, 12 and 14",TAC,tbd,2012.0,Original,cod.2127.1f14,cod.2127.1f14,27.14.b.2,cod,both,27.14.b.2,cod,,,,,0.0,,,0.0,0.0,,506.0,,,,,,,,,413.98,,,0.0,,,,1063.3,both,right_only
1792,,,,,,,,,,,,(COD/N1GL14) - 2016 - TAC - Original,(COD/N1GL14),Cod,"Greenland waters of NAFO 1F and Greenland waters of 5, 12 and 14",TAC,tbd,2016.0,Original,cod.2127.1f14,cod.2127.1f14,27.14.a,cod,both,27.14.a,cod,,,,,0.0,,0.0,4.66,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,both,right_only
1793,,,,,,,,,,,,(COD/N1GL14) - 2016 - TAC - Original,(COD/N1GL14),Cod,"Greenland waters of NAFO 1F and Greenland waters of 5, 12 and 14",TAC,tbd,2016.0,Original,cod.2127.1f14,cod.2127.1f14,27.14.b.1,cod,both,27.14.b.1,cod,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,both,right_only
1794,,,,,,,,,,,,(COD/N1GL14) - 2016 - TAC - Original,(COD/N1GL14),Cod,"Greenland waters of NAFO 1F and Greenland waters of 5, 12 and 14",TAC,tbd,2016.0,Original,cod.2127.1f14,cod.2127.1f14,27.14.b.2,cod,both,27.14.b.2,cod,,,,,0.0,,,0.0,8467.5,,0.0,,,,,,,,,997.6,,,0.0,,,,377.85,both,right_only
1795,,,,,,,,,,,,(COD/5BE6A) - 2012 - TAC - Original,(COD/5BE6A),Cod,6a; Union and international waters of 5b east of 12° 00′ W,TAC,0,2012.0,Original,cod.27.6a,cod.27.6a,27.6.a,cod,both,27.6.a,cod,0.0,,0.0,,0.0,,4.21,0.04,0.0,,,17.76,,,,,,,0.0,2.49,0.0,,,0.0,0.0,,137.2,both,right_only
1796,,,,,,,,,,,,(COD/5BE6A) - 2016 - TAC - Original,(COD/5BE6A),Cod,6a; Union and international waters of 5b east of 12° 00′ W,TAC,0,2016.0,Original,cod.27.6a,cod.27.6a,27.6.a,cod,both,27.6.a,cod,0.0,,11.17,,0.0,,85.68,0.0,0.8,,,27.88,,,,,,,0.0,39.33,0.0,,,0.0,0.0,,182.68,both,right_only
1797,,,,,,,,,,,,(COD/5BE6A) - 2020 - TAC - Original,(COD/5BE6A),Cod,6a; Union and international waters of 5b east of 12° 00′ W,TAC,1279,2020.0,Original,cod.27.6a,cod.27.6a,27.6.a,cod,both,27.6.a,cod,0.0,,0.0,,0.0,,139.475,0.0,2.7,,,67.6836,,,,,,,0.0,3.95,0.0,,,32.31,0.0,,735.7403,both,right_only
1798,,,,,,,,,,,,(COD/07A.) - 2012 - TAC - Original,(COD/07A.),Cod,7a,TAC,380,2012.0,Original,cod.27.7a,cod.27.7a,27.7.a,cod,both,27.7.a,cod,22.8,,0.0,,,,1.03,,,0.0,,192.55,1.0,,,,,,0.0,,,,,0.0,,,110.6,both,right_only
1799,,,,,,,,,,,,(COD/07A.) - 2016 - TAC - Original,(COD/07A.),Cod,7a,TAC,146,2016.0,Original,cod.27.7a,cod.27.7a,27.7.a,cod,both,27.7.a,cod,3.0,,0.0,,,,0.04,,,0.0,,84.23,0.173,,,,,,0.0,,,,,0.0,,,35.55,both,right_only
1800,,,,,,,,,,,,(COD/7X7A34) - 2012 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,10059,2012.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.e,cod,both,27.7.e,cod,13.5,,0.0,,,,649.68,,,3.0,,3.58,,,0.008,,,,5.0,,,,,,,,305.9,both,right_only
1801,,,,,,,,,,,,(COD/7X7A34) - 2012 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,10059,2012.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.f,cod,both,27.7.f,cod,134.9,,,,,,668.04,,,,,0.57,,,,,,,0.0,,0.0,,,,,,105.9,both,right_only
1802,,,,,,,,,,,,(COD/7X7A34) - 2012 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,10059,2012.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.g,cod,both,27.7.g,cod,140.3,,0.0,,,,2297.09,,,,,1270.21,,,,,,,,,,,,0.0,,,128.7,both,right_only
1803,,,,,,,,,,,,(COD/7X7A34) - 2012 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,10059,2012.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.h,cod,both,27.7.h,cod,1.1,,,,,,1429.16,,,,,36.35,,,,,,,0.0,,,,,0.0,,,109.5,both,right_only
1804,,,,,,,,,,,,(COD/7X7A34) - 2012 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,10059,2012.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.j.1,cod,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,right_only
1805,,,,,,,,,,,,(COD/7X7A34) - 2012 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,10059,2012.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.j.2,cod,both,27.7.j.2,cod,0.0,,,,,,0.0,,,,,121.33,,,,,,,,,,,,0.0,,,46.2,both,right_only
1806,,,,,,,,,,,,(COD/7X7A34) - 2012 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,10059,2012.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.k.1,cod,both,27.7.k.1,cod,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both,right_only
1807,,,,,,,,,,,,(COD/7X7A34) - 2012 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,10059,2012.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.k.2,cod,both,27.7.k.2,cod,,,,,,,0.0,,,,,0.46,,,,,,,,,,,,,,,0.0,both,right_only
1808,,,,,,,,,,,,(COD/7X7A34) - 2016 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,4565,2016.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.e,cod,both,27.7.e,cod,1.5,,0.0,,,,173.9,,,4.585,,0.0,,,0.0555,,,,1.1,,,,,,,,127.56,both,right_only
1809,,,,,,,,,,,,(COD/7X7A34) - 2016 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,4565,2016.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.f,cod,both,27.7.f,cod,47.7,,,,,,187.94,,,,,1.62,,,,,,,0.0,,0.0,,,,,,52.35,both,right_only
1810,,,,,,,,,,,,(COD/7X7A34) - 2016 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,4565,2016.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.g,cod,both,27.7.g,cod,45.1,,0.0,,,,925.69,,,,,629.0,,,,,,,,,,,,0.0,,,91.79,both,right_only
1811,,,,,,,,,,,,(COD/7X7A34) - 2016 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,4565,2016.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.h,cod,both,27.7.h,cod,2.4,,,,,,563.85,,,,,57.42,,,,,,,0.0,,,,,0.0,,,49.92,both,right_only
1812,,,,,,,,,,,,(COD/7X7A34) - 2016 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,4565,2016.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.j.1,cod,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,right_only
1813,,,,,,,,,,,,(COD/7X7A34) - 2016 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,4565,2016.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.j.2,cod,both,27.7.j.2,cod,0.0,,,,,,156.65,,,,,95.19,,,,,,,,,,,,0.0,,,38.5,both,right_only
1814,,,,,,,,,,,,(COD/7X7A34) - 2016 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,4565,2016.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.k.1,cod,both,27.7.k.1,cod,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both,right_only
1815,,,,,,,,,,,,(COD/7X7A34) - 2016 - TAC - Original,(COD/7X7A34),Cod,"7b, 7c, 7e-k, 8, 9 and 10; Union waters of CECAF 34.1.1",TAC,4565,2016.0,Original,cod.27.7e-k,cod.27.7e-k,27.7.k.2,cod,both,27.7.k.2,cod,,,,,,,0.54,,,,,0.15,,,,,,,,,,,,,,,0.23,both,right_only
1816,,,,,,,,,,,,(SOL/3A/BCD) - 2012 - TAC - Original,(SOL/3A/BCD),Common sole,3a; Union waters of Subdivisions 22-24,TAC,610,2012.0,Original,sol.27.20-24,sol.27.20-24,27.3.a.20,sol,both,27.3.a.20,sol,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,0.0,both,right_only
1817,,,,,,,,,,,,(SOL/3A/BCD) - 2012 - TAC - Original,(SOL/3A/BCD),Common sole,3a; Union waters of Subdivisions 22-24,TAC,610,2012.0,Original,sol.27.20-24,sol.27.20-24,27.3.a.21,sol,both,27.3.a.21,sol,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,both,right_only
1818,,,,,,,,,,,,(SOL/3A/BCD) - 2012 - TAC - Original,(SOL/3A/BCD),Common sole,3a; Union waters of Subdivisions 22-24,TAC,610,2012.0,Original,sol.27.20-24,sol.27.20-24,27.3.b.23,sol,both,27.3.b.23,sol,,,9.76,,,,,,,,,,,,,,,,,,,,,,0.9,,,both,right_only
1819,,,,,,,,,,,,(SOL/3A/BCD) - 2012 - TAC - Original,(SOL/3A/BCD),Common sole,3a; Union waters of Subdivisions 22-24,TAC,610,2012.0,Original,sol.27.20-24,sol.27.20-24,27.3.c.22,sol,both,27.3.c.22,sol,,,26.41,,,,,0.21,,,,,,,,,,,,,,,,,0.0,,,both,right_only
1820,,,,,,,,,,,,(SOL/3A/BCD) - 2012 - TAC - Original,(SOL/3A/BCD),Common sole,3a; Union waters of Subdivisions 22-24,TAC,610,2012.0,Original,sol.27.20-24,sol.27.20-24,27.3.d.24,sol,both,27.3.d.24,sol,,,0.01,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,both,right_only
1821,,,,,,,,,,,,(SOL/3A/BCD) - 2016 - TAC - Original,(SOL/3A/BCD),Common sole,3a; Union waters of Subdivisions 22-24,TAC,378.87596899224803,2016.0,Original,sol.27.20-24,sol.27.20-24,27.3.a.20,sol,both,27.3.a.20,sol,,,76.81,,,,,0.0,,,,,,,,,,,,2.34,,,,,1.04,,0.76,both,right_only
1822,,,,,,,,,,,,(SOL/3A/BCD) - 2016 - TAC - Original,(SOL/3A/BCD),Common sole,3a; Union waters of Subdivisions 22-24,TAC,378.87596899224803,2016.0,Original,sol.27.20-24,sol.27.20-24,27.3.a.21,sol,both,27.3.a.21,sol,,,162.12,,,,,17.35,,,,,,,,,,,,,,,,,13.76,,,both,right_only
1823,,,,,,,,,,,,(SOL/3A/BCD) - 2016 - TAC - Original,(SOL/3A/BCD),Common sole,3a; Union waters of Subdivisions 22-24,TAC,378.87596899224803,2016.0,Original,sol.27.20-24,sol.27.20-24,27.3.b.23,sol,both,27.3.b.23,sol,,,11.17,,,,,,,,,,,,,,,,,,,,,,0.61,,,both,right_only
1824,,,,,,,,,,,,(SOL/3A/BCD) - 2016 - TAC - Original,(SOL/3A/BCD),Common sole,3a; Union waters of Subdivisions 22-24,TAC,378.87596899224803,2016.0,Original,sol.27.20-24,sol.27.20-24,27.3.c.22,sol,both,27.3.c.22,sol,,,43.78,,,,,0.59,,,,,,,,,,,,,,,,,0.0,,,both,right_only
1825,,,,,,,,,,,,(SOL/3A/BCD) - 2016 - TAC - Original,(SOL/3A/BCD),Common sole,3a; Union waters of Subdivisions 22-24,TAC,378.87596899224803,2016.0,Original,sol.27.20-24,sol.27.20-24,27.3.d.24,sol,both,27.3.d.24,sol,,,0.17,,,,,0.03,,,,,,,,,,,,,,,,,0.0,,,both,right_only
1826,,,,,,,,,,,,(SOL/24-C.) - 2012 - TAC - Original,(SOL/24-C.),Common sole,Union waters of 2a and 4,TAC,16200,2012.0,Original,sol.27.4,sol.27.4,27.4.a,sol,both,27.4.a,sol,0.0,,0.03,,,,0.24,0.0,,,,0.0,,,,,,,20.0,2.33,,,,,0.0,,0.0,both,right_only
1827,,,,,,,,,,,,(SOL/24-C.) - 2012 - TAC - Original,(SOL/24-C.),Common sole,Union waters of 2a and 4,TAC,16200,2012.0,Original,sol.27.4,sol.27.4,27.4.b,sol,both,27.4.b,sol,118.9,,107.72,,,,0.33,257.34,,,,0.0,,,,,,,1985.0,0.36,,,,,0.0,,243.1,both,right_only
1828,,,,,,,,,,,,(SOL/24-C.) - 2012 - TAC - Original,(SOL/24-C.),Common sole,Union waters of 2a and 4,TAC,16200,2012.0,Original,sol.27.4,sol.27.4,27.4.c,sol,both,27.4.c,sol,488.3,,310.53,,,,633.04,182.87,,,,,,,,,,,7080.0,0.0,,,,,0.0,,366.6,both,right_only
1829,,,,,,,,,,,,(SOL/24-C.) - 2016 - TAC - Original,(SOL/24-C.),Common sole,Union waters of 2a and 4,TAC,13078.895463510848,2016.0,Original,sol.27.4,sol.27.4,27.4.a,sol,both,27.4.a,sol,0.0,,5.74,,,,0.0,0.0,,,,0.0,,,,,,,0.0,0.06,,,,,0.0,,0.07,both,right_only
1830,,,,,,,,,,,,(SOL/24-C.) - 2016 - TAC - Original,(SOL/24-C.),Common sole,Union waters of 2a and 4,TAC,13078.895463510848,2016.0,Original,sol.27.4,sol.27.4,27.4.b,sol,both,27.4.b,sol,398.6,,318.68,,,,0.0,533.8,,,,0.0,,,,,,,2132.1,0.04,,,,,0.0,,316.23,both,right_only
1831,,,,,,,,,,,,(SOL/24-C.) - 2016 - TAC - Original,(SOL/24-C.),Common sole,Union waters of 2a and 4,TAC,13078.895463510848,2016.0,Original,sol.27.4,sol.27.4,27.4.c,sol,both,27.4.c,sol,369.3,,30.47,,,,362.09,327.26,,,,,,,,,,,7468.3,0.0,,,,,0.0,,389.51,both,right_only
1832,,,,,,,,,,,,(SOL/07A.) - 2012 - TAC - Original,(SOL/07A.),Common sole,7a,TAC,300,2012.0,Original,sol.27.7a,sol.27.7a,27.7.a,sol,both,27.7.a,sol,221.7,,0.0,,,,0.28,,,0.0,,51.44,0.0,,,,,,0.0,,,,,,,,23.4,both,right_only
1833,,,,,,,,,,,,(SOL/07A.) - 2016 - TAC - Original,(SOL/07A.),Common sole,7a,TAC,40,2016.0,Original,sol.27.7a,sol.27.7a,27.7.a,sol,both,27.7.a,sol,14.2,,0.0,,,,0.0,,,0.0,,15.09,0.0,,,,,,0.0,,,,,,,,5.77,both,right_only
1834,,,,,,,,,,,,(SOL/07A.) - 2020 - TAC - Original,(SOL/07A.),Common sole,7a,TAC,457,2020.0,Original,sol.27.7a,sol.27.7a,27.7.a,sol,both,27.7.a,sol,284.0,,0.0,,,,0.0,,,1.998,,47.8889,0.6,,,,,,0.0,,,,,,,,65.1456,both,right_only
1835,,,,,,,,,,,,(SOL/07D.) - 2012 - TAC - Original,(SOL/07D.),Common sole,7d,TAC,5580,2012.0,Original,sol.27.7d,sol.27.7d,27.7.d,sol,both,27.7.d,sol,941.3,,,,,,2474.71,,,,,0.0,,,,,,,0.0,,,,,,,,627.3,both,right_only
1836,,,,,,,,,,,,(SOL/07D.) - 2016 - TAC - Original,(SOL/07D.),Common sole,7d,TAC,3000,2016.0,Original,sol.27.7d,sol.27.7d,27.7.d,sol,both,27.7.d,sol,799.4,,,,,,1336.94,,,,,0.0,,,,,,,0.0,,,,,,,,392.29,both,right_only
1837,,,,,,,,,,,,(SOL/07E.) - 2012 - TAC - Original,(SOL/07E.),Common sole,7e,TAC,777,2012.0,Original,sol.27.7e,sol.27.7e,27.7.e,sol,both,27.7.e,sol,39.4,,0.0,,,,325.19,,,3.0,,0.15,,,1.26,,,,0.0,,,,,,,,501.6,both,right_only
1838,,,,,,,,,,,,(SOL/07E.) - 2016 - TAC - Original,(SOL/07E.),Common sole,7e,TAC,979,2016.0,Original,sol.27.7e,sol.27.7e,27.7.e,sol,both,27.7.e,sol,46.5,,0.0,,,,245.06,,,2.121,,0.0,,,0.8947,,,,0.0,,,,,,,,620.76,both,right_only
1839,,,,,,,,,,,,(SOL/7FG.) - 2012 - TAC - Original,(SOL/7FG.),Common sole,7f and 7g,TAC,1060,2012.0,Original,sol.27.7fg,sol.27.7fg,27.7.f,sol,both,27.7.f,sol,494.7,,0.0,,,,12.63,,,,,0.06,,,,,,,0.0,,,,,,,,154.0,both,right_only
1840,,,,,,,,,,,,(SOL/7FG.) - 2012 - TAC - Original,(SOL/7FG.),Common sole,7f and 7g,TAC,1060,2012.0,Original,sol.27.7fg,sol.27.7fg,27.7.g,sol,both,27.7.g,sol,347.9,,,,,,35.32,,,,,32.74,,,,,,,0.0,,,,,0.0,,,21.4,both,right_only
1841,,,,,,,,,,,,(SOL/7FG.) - 2016 - TAC - Original,(SOL/7FG.),Common sole,7f and 7g,TAC,774.3538767395626,2016.0,Original,sol.27.7fg,sol.27.7fg,27.7.f,sol,both,27.7.f,sol,334.4,,0.0,,,,39.97,,,,,0.17,,,,,,,0.0,,,,,,,,163.03,both,right_only
1842,,,,,,,,,,,,(SOL/7FG.) - 2016 - TAC - Original,(SOL/7FG.),Common sole,7f and 7g,TAC,774.3538767395626,2016.0,Original,sol.27.7fg,sol.27.7fg,27.7.g,sol,both,27.7.g,sol,229.0,,,,,,31.54,,,,,21.11,,,,,,,0.0,,,,,0.0,,,11.24,both,right_only
1843,,,,,,,,,,,,(SOL/7FG.) - 2020 - TAC - Original,(SOL/7FG.),Common sole,7f and 7g,TAC,1686,2020.0,Original,sol.27.7fg,sol.27.7fg,27.7.f,sol,both,27.7.f,sol,552.4,,0.0,,,,12.331,,,,,0.0,,,,,,,0.0,,,,,,,,241.9863,both,right_only
1844,,,,,,,,,,,,(SOL/7FG.) - 2020 - TAC - Original,(SOL/7FG.),Common sole,7f and 7g,TAC,1686,2020.0,Original,sol.27.7fg,sol.27.7fg,27.7.g,sol,both,27.7.g,sol,568.5,,,,,,31.234,,,,,50.845,,,,,,,0.0,,,,,0.45,,,47.5511,both,right_only
1845,,,,,,,,,,,,(SOL/8AB.) - 2012 - TAC - Original,(SOL/8AB.),Common sole,8a and 8b,TAC,4250,2012.0,Original,sol.27.8ab,sol.27.8ab,27.8.a,sol,both,27.8.a,sol,34.5,,,,,,2157.79,,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both,right_only
1846,,,,,,,,,,,,(SOL/8AB.) - 2012 - TAC - Original,(SOL/8AB.),Common sole,8a and 8b,TAC,4250,2012.0,Original,sol.27.8ab,sol.27.8ab,27.8.b,sol,both,27.8.b,sol,350.6,,,,,,1661.53,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,both,right_only
1847,,,,,,,,,,,,(SOL/8AB.) - 2016 - TAC - Original,(SOL/8AB.),Common sole,8a and 8b,TAC,3420,2016.0,Original,sol.27.8ab,sol.27.8ab,27.8.a,sol,both,27.8.a,sol,23.2,,,,,,1932.32,,,,,0.0,,,,,,,0.0,,,,,0.44,,,0.0,both,right_only
