,Reference,TAC ID,Species_x,TAC Zone,Level,TAC for comparison,Year,Amendment/Original,FishStock,FishStockTAC,area,speciesAcronym,_merge,Area,Species_y,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,tacCatches
974,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.a,whb,both,27.4.a,whb,,,80.0,,19590.73647,,245.108,1733.5814,1241.4,,0.0,0.0,,,,,,1538.927,1234.273,26467.06,1406.768,,1126.0,0.0,16.0,,0.27,both
975,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.a,whb,both,27.4.a,whb,,,80.0,,19590.73647,,245.108,1733.5814,1241.4,,0.0,0.0,,,,,,1538.927,1234.273,26467.06,1406.768,,1126.0,0.0,16.0,,0.27,both
976,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.b,whb,both,27.4.b,whb,,,9.0,,0.0,,,0.0,,,,,,,,,,,0.0,8.44,,,,0.0,4.0164,,0.011,both
977,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.b,whb,both,27.4.b,whb,,,9.0,,0.0,,,0.0,,,,,,,,,,,0.0,8.44,,,,0.0,4.0164,,0.011,both
978,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.b,whb,both,27.4.b,whb,,,9.0,,0.0,,,0.0,,,,,,,,,,,0.0,8.44,,,,0.0,4.0164,,0.011,both
979,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.b,whb,both,27.4.b,whb,,,9.0,,0.0,,,0.0,,,,,,,,,,,0.0,8.44,,,,0.0,4.0164,,0.011,both
980,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.b,whb,both,27.4.b,whb,,,9.0,,0.0,,,0.0,,,,,,,,,,,0.0,8.44,,,,0.0,4.0164,,0.011,both
981,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.c,whb,both,27.4.c,whb,0.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,0.0,both
982,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.c,whb,both,27.4.c,whb,0.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,0.0,both
983,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.c,whb,both,27.4.c,whb,0.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,0.0,both
984,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.c,whb,both,27.4.c,whb,0.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,0.0,both
985,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.4.c,whb,both,27.4.c,whb,0.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,0.0,both
986,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.a.1,whb,both,27.5.a.1,whb,,,,,,,,,,,11063.0,,,,,,,,,,,,,,,,,both
987,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.a.1,whb,both,27.5.a.1,whb,,,,,,,,,,,11063.0,,,,,,,,,,,,,,,,,both
988,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.a.1,whb,both,27.5.a.1,whb,,,,,,,,,,,11063.0,,,,,,,,,,,,,,,,,both
989,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.a.1,whb,both,27.5.a.1,whb,,,,,,,,,,,11063.0,,,,,,,,,,,,,,,,,both
990,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.a.1,whb,both,27.5.a.1,whb,,,,,,,,,,,11063.0,,,,,,,,,,,,,,,,,both
991,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.a.2,whb,both,27.5.a.2,whb,,,,,2313.31701,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,both
992,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.a.2,whb,both,27.5.a.2,whb,,,,,2313.31701,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,both
993,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.a.2,whb,both,27.5.a.2,whb,,,,,2313.31701,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,both
994,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.a.2,whb,both,27.5.a.2,whb,,,,,2313.31701,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,both
995,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.a.2,whb,both,27.5.a.2,whb,,,,,2313.31701,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,both
996,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.1.a,whb,both,27.5.b.1.a,whb,,,0.0,,,,,0.0,,,188306.0,,,,,,,,,,,,0.0,,,,,both
997,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.1.a,whb,both,27.5.b.1.a,whb,,,0.0,,,,,0.0,,,188306.0,,,,,,,,,,,,0.0,,,,,both
998,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.1.a,whb,both,27.5.b.1.a,whb,,,0.0,,,,,0.0,,,188306.0,,,,,,,,,,,,0.0,,,,,both
999,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.1.a,whb,both,27.5.b.1.a,whb,,,0.0,,,,,0.0,,,188306.0,,,,,,,,,,,,0.0,,,,,both
1000,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.1.a,whb,both,27.5.b.1.a,whb,,,0.0,,,,,0.0,,,188306.0,,,,,,,,,,,,0.0,,,,,both
1001,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.1.b,whb,both,27.5.b.1.b,whb,,,731.0,,162763.6928,,511.682,0.0,13450.4,,0.0,0.0,,,,,,3488.99,539.569,468.92,5760.538,,73645.0,0.0,,,0.0,both
1002,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.1.b,whb,both,27.5.b.1.b,whb,,,731.0,,162763.6928,,511.682,0.0,13450.4,,0.0,0.0,,,,,,3488.99,539.569,468.92,5760.538,,73645.0,0.0,,,0.0,both
1003,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.1.b,whb,both,27.5.b.1.b,whb,,,731.0,,162763.6928,,511.682,0.0,13450.4,,0.0,0.0,,,,,,3488.99,539.569,468.92,5760.538,,73645.0,0.0,,,0.0,both
1004,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.1.b,whb,both,27.5.b.1.b,whb,,,731.0,,162763.6928,,511.682,0.0,13450.4,,0.0,0.0,,,,,,3488.99,539.569,468.92,5760.538,,73645.0,0.0,,,0.0,both
1005,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.1.b,whb,both,27.5.b.1.b,whb,,,731.0,,162763.6928,,511.682,0.0,13450.4,,0.0,0.0,,,,,,3488.99,539.569,468.92,5760.538,,73645.0,0.0,,,0.0,both
1006,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.2,whb,both,27.5.b.2,whb,,,0.0,,7394.95566,,381.473,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,both
1007,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.2,whb,both,27.5.b.2,whb,,,0.0,,7394.95566,,381.473,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,both
1008,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.2,whb,both,27.5.b.2,whb,,,0.0,,7394.95566,,381.473,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,both
1009,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.2,whb,both,27.5.b.2,whb,,,0.0,,7394.95566,,381.473,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,both
1010,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.5.b.2,whb,both,27.5.b.2,whb,,,0.0,,7394.95566,,381.473,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,both
1011,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.a,whb,both,27.6.a,whb,,,25504.0,,52361.90587,,8675.511,19235.4814,2695.0,,0.0,10089.193,,,,,,6144.893,32333.73,56540.67,26741.26,,21744.0,146.49,0.0,,19013.4487,both
1012,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.a,whb,both,27.6.a,whb,,,25504.0,,52361.90587,,8675.511,19235.4814,2695.0,,0.0,10089.193,,,,,,6144.893,32333.73,56540.67,26741.26,,21744.0,146.49,0.0,,19013.4487,both
1013,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.a,whb,both,27.6.a,whb,,,25504.0,,52361.90587,,8675.511,19235.4814,2695.0,,0.0,10089.193,,,,,,6144.893,32333.73,56540.67,26741.26,,21744.0,146.49,0.0,,19013.4487,both
1014,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.a,whb,both,27.6.a,whb,,,25504.0,,52361.90587,,8675.511,19235.4814,2695.0,,0.0,10089.193,,,,,,6144.893,32333.73,56540.67,26741.26,,21744.0,146.49,0.0,,19013.4487,both
1015,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.a,whb,both,27.6.a,whb,,,25504.0,,52361.90587,,8675.511,19235.4814,2695.0,,0.0,10089.193,,,,,,6144.893,32333.73,56540.67,26741.26,,21744.0,146.49,0.0,,19013.4487,both
1016,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.b.1,whb,both,27.6.b.1,whb,,,,,520.69957,,,,690.0,,44365.0,0.0,,,,,,,,0.0,,,9572.0,0.0,,,0.0,both
1017,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.b.1,whb,both,27.6.b.1,whb,,,,,520.69957,,,,690.0,,44365.0,0.0,,,,,,,,0.0,,,9572.0,0.0,,,0.0,both
1018,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.b.1,whb,both,27.6.b.1,whb,,,,,520.69957,,,,690.0,,44365.0,0.0,,,,,,,,0.0,,,9572.0,0.0,,,0.0,both
1019,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.b.1,whb,both,27.6.b.1,whb,,,,,520.69957,,,,690.0,,44365.0,0.0,,,,,,,,0.0,,,9572.0,0.0,,,0.0,both
1020,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.b.1,whb,both,27.6.b.1,whb,,,,,520.69957,,,,690.0,,44365.0,0.0,,,,,,,,0.0,,,9572.0,0.0,,,0.0,both
1021,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.b.2,whb,both,27.6.b.2,whb,,,0.0,,0.0,,0.195,0.0,,,,636.485,,,,,,,1265.057,9251.87,0.0,,,,,,0.0,both
1022,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.b.2,whb,both,27.6.b.2,whb,,,0.0,,0.0,,0.195,0.0,,,,636.485,,,,,,,1265.057,9251.87,0.0,,,,,,0.0,both
1023,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.b.2,whb,both,27.6.b.2,whb,,,0.0,,0.0,,0.195,0.0,,,,636.485,,,,,,,1265.057,9251.87,0.0,,,,,,0.0,both
1024,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.b.2,whb,both,27.6.b.2,whb,,,0.0,,0.0,,0.195,0.0,,,,636.485,,,,,,,1265.057,9251.87,0.0,,,,,,0.0,both
1025,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.6.b.2,whb,both,27.6.b.2,whb,,,0.0,,0.0,,0.195,0.0,,,,636.485,,,,,,,1265.057,9251.87,0.0,,,,,,0.0,both
1026,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.a,whb,both,27.7.a,whb,,,107.0,,0.0,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
1027,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.a,whb,both,27.7.a,whb,,,107.0,,0.0,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
1028,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.a,whb,both,27.7.a,whb,,,107.0,,0.0,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
1029,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.a,whb,both,27.7.a,whb,,,107.0,,0.0,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
1030,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.a,whb,both,27.7.a,whb,,,107.0,,0.0,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
1031,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.b,whb,both,27.7.b,whb,,,148.0,,0.0,,60.592,1.7604,,,,0.0,,,,,,,145.692,,,,0.0,0.02,,,2778.9083,both
1032,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.b,whb,both,27.7.b,whb,,,148.0,,0.0,,60.592,1.7604,,,,0.0,,,,,,,145.692,,,,0.0,0.02,,,2778.9083,both
1033,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.b,whb,both,27.7.b,whb,,,148.0,,0.0,,60.592,1.7604,,,,0.0,,,,,,,145.692,,,,0.0,0.02,,,2778.9083,both
1034,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.b,whb,both,27.7.b,whb,,,148.0,,0.0,,60.592,1.7604,,,,0.0,,,,,,,145.692,,,,0.0,0.02,,,2778.9083,both
1035,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.b,whb,both,27.7.b,whb,,,148.0,,0.0,,60.592,1.7604,,,,0.0,,,,,,,145.692,,,,0.0,0.02,,,2778.9083,both
1036,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.1,whb,both,27.7.c.1,whb,,,0.0,,554.12367,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,25.47,,,,0.0,,,,both
1037,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.1,whb,both,27.7.c.1,whb,,,0.0,,554.12367,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,25.47,,,,0.0,,,,both
1038,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.1,whb,both,27.7.c.1,whb,,,0.0,,554.12367,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,25.47,,,,0.0,,,,both
1039,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.1,whb,both,27.7.c.1,whb,,,0.0,,554.12367,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,25.47,,,,0.0,,,,both
1040,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.1,whb,both,27.7.c.1,whb,,,0.0,,554.12367,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,25.47,,,,0.0,,,,both
1041,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,21133.0,,25944.31825,,1364.437,14875.8576,,,,0.0,,,,,,0.0,17795.762,174842.62,10768.389,,,395.87,,,0.0,both
1042,(WHB/1X14) - 2020 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,21133.0,,25944.31825,,1364.437,14875.8576,,,,0.0,,,,,,0.0,17795.762,174842.62,10768.389,,,395.87,,,0.0,both
1043,(WHB/24A567) - 2020 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,21133.0,,25944.31825,,1364.437,14875.8576,,,,0.0,,,,,,0.0,17795.762,174842.62,10768.389,,,395.87,,,0.0,both
1044,(WHB/2A4AXF) - 2020 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,21133.0,,25944.31825,,1364.437,14875.8576,,,,0.0,,,,,,0.0,17795.762,174842.62,10768.389,,,395.87,,,0.0,both
1045,(WHB/24-N.) - 2020 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,0,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.c.2,whb,both,27.7.c.2,whb,,,21133.0,,25944.31825,,1364.437,14875.8576,,,,0.0,,,,,,0.0,17795.762,174842.62,10768.389,,,395.87,,,0.0,both
1046,(WHB/8C3411) - 2020 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,2020.0,Original,whb.27.1-91214,whb.27.1-91214,27.7.d,whb,both,27.7.d,whb,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,both
