DATAFLOW,LAST UPDATE,freq,unit,airpol,src_crf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2003,66792.52,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2004,69802.17,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2005,72208.49,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2006,67547.48,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2007,65197.68,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2008,62931.32,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2009,59775.96,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2010,55838.04,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2011,54714.76,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2012,52902.39,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2013,51157.95,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2014,51106.45,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2015,55578.76,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2016,53965.85,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2017,59237.7,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2018,55714.99,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2019,52142.18,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,PT,2020,43500.73,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1985,,z
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1986,,z
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1987,,z
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1988,,z
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1989,211825.57,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1990,174254.03,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1991,142475.78,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1992,132352.32,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1993,123131.42,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1994,121099.35,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1995,126205.77,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1996,129228.23,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1997,118380.96,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1998,104754.67,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,1999,88799.77,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2000,93097.09,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2001,98534.16,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2002,98684.22,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2003,103241.26,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2004,102572.75,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2005,100619.85,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2006,103646.12,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2007,108257.1,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2008,106254.53,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2009,87447.63,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2010,85130.08,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2011,92189.4,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2012,90637.82,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2013,79424.64,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2014,79072.25,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2015,78712.57,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2016,77881.34,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2017,81048.61,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2018,80927.43,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2019,77487.49,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,RO,2020,74279.64,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,1990,58915.03,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,1991,59038.47,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,1992,58588.39,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,1993,58955.75,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,1994,61537.04,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,1995,61041.85,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,1996,64997.12,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,1997,59985.46,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,1998,60566.12,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,1999,57911.03,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2000,56816.89,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2001,57692.71,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2002,58402.85,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2003,58937.95,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2004,58454.44,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2005,56001.81,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2006,55891.38,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2007,55346.65,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2008,53527.31,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2009,49509.51,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2010,55397.54,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2011,51679.01,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2012,49083.5,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2013,47591.16,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2014,45746.58,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2015,45909.39,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2016,45943.86,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2017,45457.58,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2018,44883.37,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2019,43627.23,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SE,2020,37443.42,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1986,16837.42,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1987,16070.33,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1988,15600.57,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1989,15390.8,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1990,15143.72,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1991,13995.41,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1992,13916.92,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1993,14294.99,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1994,14689.92,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1995,15411.34,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1996,16052.15,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1997,16562.5,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1998,16088.61,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,1999,15471.98,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2000,15122.46,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2001,16380.43,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2002,16644.76,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2003,16347.86,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2004,16761.75,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2005,16993.21,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2006,17248.82,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2007,17435.68,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2008,18381.58,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2009,16281.34,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2010,16532.27,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2011,16426.86,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2012,15826.34,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2013,15205.84,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2014,13639.73,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2015,13727.46,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2016,14525.17,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2017,14695.71,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2018,14628.14,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2019,14125.38,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SI,2020,12892.2,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,1990,61625.03,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,1991,53432.69,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,1992,49027.29,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,1993,46489.22,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,1994,43885.1,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,1995,44272.27,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,1996,44160.9,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,1997,44225.34,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,1998,43949.46,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,1999,43158.81,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2000,41248.72,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2001,43331.01,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2002,42078.98,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2003,42422.8,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2004,42938.19,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2005,42995.22,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2006,42789.8,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2007,41198.87,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2008,41616.31,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2009,37824.09,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2010,38585.3,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2011,38177.53,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2012,36077.09,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2013,35724.15,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2014,33824.2,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2015,34668.97,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2016,35119.37,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2017,36325.15,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2018,36340.57,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2019,34007.1,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,SK,2020,31195.27,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,1990,152216.33,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,1991,158856.5,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,1992,164865.49,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,1993,172111.2,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,1994,168349.18,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,1995,182289.04,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,1996,200585.45,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,1997,213405.88,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,1998,213592.9,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,1999,209371.28,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2000,231456.86,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2001,215075.81,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2002,223796.87,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2003,239445.45,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2004,247665.31,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2005,268098.35,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2006,285281.1,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2007,317308.85,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2008,315523.72,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2009,321574.04,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2010,321894.95,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2011,348631.35,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2012,363566.94,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2013,355813.42,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2014,373788.74,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2015,395415.65,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2016,415934.24,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2017,441235.21,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2018,434574.52,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2019,415637.16,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,TR,2020,419275.49,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,1990,615114.12,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,1991,622294.36,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,1992,608302.57,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,1993,595282.78,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,1994,590441.16,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,1995,583724.63,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,1996,605349.79,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,1997,582525.01,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,1998,590738.93,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,1999,586144.47,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2000,596412.46,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2001,604829.59,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2002,586638.73,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2003,598787.94,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2004,603375.5,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2005,602731.95,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2006,600675.28,
