AssessmentKey;AssessmentYear;FishStock;StockDatabaseID;StockKey;Purpose;Year;StockDescription;ICES Areas (splited with character '~');SpeciesName;SGName;Report;Low_Recruitment;Recruitment;High_Recruitment;UnitOfRecruitment;RecruitmentDescription;Low_TBiomass;TBiomass;High_TBiomass;TotalBiomassUnits;Low_StockSize;StockSize;High_StockSize;StockSizeDescription;StockSizeUnits;CatchesLadingsUnits;Landings;OfficialLandings;Catches;Discards;IBC;Unallocated_Removals;YieldSSB;Low_FishingPressure;FishingPressure;High_FishingPressure;FishingPressureDescription;FishingPressureUnits;F_Landings;F_Discards;F_IBC;F_Unallocated;Flim;Fpa;Blim;Bpa;FMSY;MSYBtrigger;Fmanagement;Bmanagement;RecruitmentAge;RecruitmentLength;FAge;FLength;TypeStock;FupperWithAR;FupperWithoutAR;FlowerWithoutAR;FlowerWithAR;Published;CustomRefPointName1;CustomRefPointValue1;CustomRefPointNotes1;CustomRefPointName2;CustomRefPointValue2;CustomRefPointNotes2;CustomRefPointName3;CustomRefPointValue3;CustomRefPointNotes3;CustomRefPointName4;CustomRefPointValue4;CustomRefPointNotes4;CustomRefPointName5;CustomRefPointValue5;CustomRefPointNotes5;Custom1;CustomName1;CustomUnits1;Custom2;CustomName2;CustomUnits2;Custom3;CustomName3;CustomUnits3;Custom4;CustomName4;CustomUnits4;Custom5;CustomName5;CustomUnits5;Custom6;CustomName6;CustomUnits6;Custom7;CustomName7;CustomUnits7;Custom8;CustomName8;CustomUnits8;Custom9;CustomName9;CustomUnits9;Custom10;CustomName10;CustomUnits10;Custom11;CustomName11;CustomUnits11;Custom12;CustomName12;CustomUnits12;Custom13;CustomName13;CustomUnits13;Custom14;CustomName14;CustomUnits14;Custom15;CustomName15;CustomUnits15;Custom16;CustomName16;CustomUnits16;Custom17;CustomName17;CustomUnits17;Custom18;CustomName18;CustomUnits18;Custom19;CustomName19;CustomUnits19;Custom20;CustomName20;CustomUnits20;ConfidenceIntervalDefinition
17712;2023;san.sa.2r;3474;169247;Advice;2004;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;12598811;19077115;28886559;thousands;Recruitment;;;;;26744;37459;52466;SSB;tonnes;tonnes;;;116837;;;;;0.715;0.879;1.081;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2005;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;12649089;19249584;29294321;thousands;Recruitment;;;;;24413;34235;48008;SSB;tonnes;tonnes;;;34569;;;;;0.85;1.078;1.366;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2006;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;17904603;26882874;40363305;thousands;Recruitment;;;;;10541;14647;20354;SSB;tonnes;tonnes;;;37952;;;;;0.905;1.16;1.488;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2007;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;27149206;40629298;60802510;thousands;Recruitment;;;;;7503;11167;16621;SSB;tonnes;tonnes;;;44069;;;;;0.431;0.55;0.702;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2008;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;17248086;26114467;39538612;thousands;Recruitment;;;;;17103;24441;34927;SSB;tonnes;tonnes;;;35655;;;;;0.533;0.658;0.814;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2009;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;54383837;78766631;114081362;thousands;Recruitment;;;;;18761;26370;37067;SSB;tonnes;tonnes;;;37049;;;;;0.556;0.703;0.889;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2010;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;6182558;8393767;11395821;thousands;Recruitment;;;;;17721;24005;32517;SSB;tonnes;tonnes;;;52470;;;;;0.336;0.416;0.517;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2011;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;8333133;11262622;15221964;thousands;Recruitment;;;;;51520;73718;105479;SSB;tonnes;tonnes;;;24310;;;;;0.211;0.26;0.32;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2012;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;32129690;43012443;57581329;thousands;Recruitment;;;;;31217;43478;60554;SSB;tonnes;tonnes;;;12672;;;;;0.119;0.146;0.18;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2013;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;18769908;25015345;33338869;thousands;Recruitment;;;;;19959;26134;34220;SSB;tonnes;tonnes;;;48172;;;;;0.529;0.653;0.807;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
