Country,Year,nitro,eutro,wasteG,wasteR,mspVal,ohiBio,co2,phCopernicus,fmsyF,bBmsy,kbaMPA,natura2kEEZ,fseRiskkRatio,tacCatch,compositeIUU,fteCoastalPop,gvaHoursW,economies,gvaNights,oResearch,sadTac,ohiArt,threatenedFish,imoRatedf,seaMining
Ireland,2012,26.780626780626783,100.0,30.76923076923077,74.44889779559118,25.0,69.19,41.66211805827837,98.74096341463417,71.0537897990507,92.1308612235499,75.92082,5.360166167492898,0.430903565692305,95.73997690719021,58.86679147042513,5.668473153618169,23.178745940404475,87.95200480683074,59.059375991696285,100.0,98.1263847590427,69.9,86.59217877094972,66.66666666666667,100.0
Ireland,2013,18.650793650793652,100.0,25.641025641025642,84.2685370741483,25.0,67.89,42.57034112909114,98.70994817073172,68.961643093536,90.45744391029737,75.92082,6.022088536800307,0.430903565692305,95.39298290322556,58.86679147042513,5.670076899109835,24.86777455510126,73.3743898182115,59.059375991696285,100.0,95.43321039635717,70.08,88.38163407821229,67.15686274509804,100.0
Ireland,2014,20.568927789934357,100.0,20.51282051282051,83.36673346693388,25.0,67.69,43.06004067427464,98.67893292682928,66.8694963880213,88.78402659704486,75.92082,6.6840109061077175,0.430903565692305,95.0459888992609,58.86679147042513,5.624659811425443,22.83953060297261,77.9010645266959,56.29581319806629,100.0,92.74003603367164,71.82,90.17108938547486,67.64705882352942,100.0
Ireland,2015,19.665271966527197,100.0,23.159636062861868,84.2685370741483,25.0,67.5,41.155724910025434,98.64791768292685,64.77734968250661,87.11060928379233,75.92082,7.345933275415127,8.053689768059836,94.69899489529625,58.86679147042513,5.937261858965063,23.084670037396965,69.84296540662405,67.40600911983098,100.0,90.04686167098612,73.87,91.96054469273743,68.13725490196079,100.0
Ireland,2016,17.375231053604438,100.0,25.806451612903224,79.85971943887776,25.0,67.3,39.92299156868339,98.6169024390244,62.6852029769919,85.4371919705398,75.97923,8.007855644722536,9.167110332637888,94.3520008913316,58.86679147042513,8.099165393046071,24.868589067898515,100.0,85.07946526899045,100.0,87.3536873083006,73.52,93.75,68.62745098039215,100.0
Ireland,2017,15.088282504012843,100.0,25.024437927663733,77.8557114228457,35.714285714285715,67.19,41.21535512777204,98.59472195121953,66.69939082113073,86.16856393969516,76.54297,8.006814886280228,12.88246205511426,94.95523687920783,58.86679147042513,10.895834451628716,20.837172920967546,67.67637700354189,86.10103088198505,100.0,85.42024910306202,72.47,93.43932748538012,68.62745098039215,100.0
Ireland,2018,15.088282504012843,100.0,24.242424242424242,95.89178356713427,46.42857142857143,66.9,41.4357015289237,98.57254146341464,70.71357866526957,86.89993590885054,77.79872,8.005774127837922,21.919322307474673,95.55847286708406,58.86679147042513,11.789860671945952,20.811872610810443,72.83440907787697,87.12259649497966,100.0,83.48681089782346,73.46,93.12865497076024,68.62745098039215,100.0
Ireland,2019,15.088282504012843,100.0,22.12121212121212,97.2945891783567,57.14285714285714,66.7,43.776497388052796,98.55036097560976,74.7277665094084,87.6313078780059,83.13714,8.004733369395614,21.919322307474673,96.1617088549603,58.86679147042513,11.299952823577613,20.508017933743577,15.190193654139787,71.82045084710798,100.0,81.5533726925849,73.34,92.81798245614036,68.62745098039215,100.0
Ireland,2020,15.088282504012843,100.0,20.0,100.0,67.85714285714286,66.63,49.61587047768165,98.52818048780487,78.74195435354723,88.36267984716126,83.16451,8.00512365381148,21.919322307474673,96.76494484283653,64.90946736589737,8.990205788533121,22.363955780321955,28.923978717969305,100.0,100.0,79.61993448734633,73.1,92.50730994152046,68.62745098039215,100.0
Ireland,2021,15.088282504012843,100.0,20.0,100.0,78.57142857142857,66.43,46.737264931130525,98.506,82.75614219768606,89.09405181631664,83.16451,8.005513938227345,21.919322307474673,97.36818083071276,70.9521432613696,8.990205788533121,22.363955780321955,28.923978717969305,100.0,100.0,77.68649628210775,73.46,92.19663742690058,68.62745098039215,100.0
Ireland,2022,15.088282504012843,16.666666666666668,20.0,100.0,89.28571428571428,66.23,46.737264931130525,98.506,86.77033004182489,89.825423785472,83.16451,8.005513938227345,21.919322307474673,97.97141681858899,70.9521432613696,8.990205788533121,22.363955780321955,28.923978717969305,100.0,100.0,75.7530580768692,73.52,91.8859649122807,68.62745098039215,100.0
Ireland,2023,15.088282504012843,16.666666666666668,20.0,100.0,100.0,66.23,46.737264931130525,98.506,86.77033004182489,89.825423785472,83.16451,8.005513938227345,21.919322307474673,97.97141681858899,70.9521432613696,8.990205788533121,22.363955780321955,28.923978717969305,100.0,100.0,75.7530580768692,73.52,91.8859649122807,68.62745098039215,100.0
Latvia,2012,39.166666666666664,11.111111111111112,72.72727272727273,38.77755511022045,50.0,78.47,93.96536360378335,97.09686585365854,94.3185416763648,97.5646853595945,96.16348,20.31531054914824,3.8718286625983827,99.38941931680651,90.29526836685847,23.222018758079177,7.777087312305331,97.4115796910076,38.80903868155219,44.913898161150414,91.7156038649842,87.4,77.27272727272728,80.3921568627451,100.0
Latvia,2013,33.93501805054152,14.285714285714285,69.69696969696969,36.07214428857716,50.0,75.98,94.63707410773658,97.24579268292683,93.09043358069763,98.06486705411791,96.1636,28.13047414147827,3.8718286625983827,99.2940887312883,90.29526836685847,34.37483661174614,8.258606185573116,69.8387776996992,100.0,44.913898161150414,89.42203166686218,88.03,79.90576496674058,80.3921568627451,100.0
Latvia,2014,33.81294964028777,6.666666666666667,66.66666666666666,39.078156312625254,50.0,75.36,96.47067928593464,97.39471951219512,91.86232548503045,98.5650487486413,96.1636,35.9456377338083,3.8718286625983827,99.1987581457701,90.29526836685847,33.48855072496717,8.385443149636618,38.10518399676671,68.23298376957855,45.15961835601395,87.12845946874015,88.28,82.53880266075389,80.3921568627451,100.0
Latvia,2015,33.57142857142858,6.666666666666667,45.83333333333333,39.27855711422846,50.0,73.8,94.71754053786609,97.54364634146341,90.63421738936327,99.0652304431647,96.1636,43.76080132613833,6.228150369957965,99.1034275602519,90.29526836685847,29.83592106231913,8.707920448301573,40.99068231899378,70.26837809407908,44.32588892385623,84.83488727061813,88.49,85.1718403547672,80.3921568627451,100.0
Latvia,2016,37.00787401574803,7.6923076923076925,25.0,41.883767535070135,50.0,73.53,93.97219061589381,97.6925731707317,89.4061092936961,99.5654121376881,96.1636,51.57596491846836,100.0,99.00809697473369,90.29526836685847,26.817884813877015,8.912797287454879,2.19656243675748,53.73653309254045,45.76215725612566,82.5413150724961,88.85,87.8048780487805,80.3921568627451,100.0
Latvia,2017,42.34234234234234,3.8461538461538463,21.195652173913043,41.28256513026052,57.142857142857146,72.91,92.34338440575591,97.59378365853658,88.06861346813466,99.19797388370907,96.1636,51.57596491846836,5.0518900132873314,98.6227647904091,90.29526836685847,30.5799262860085,8.876983193032673,48.351511928757766,51.579594697509556,45.76150394509231,84.00516460467881,88.94,87.94345898004435,80.7843137254902,100.0
Latvia,2018,35.60606060606061,2.7027027027027026,17.391304347826086,50.901803607214426,64.28571428571429,71.93,84.13181579035994,97.49499414634147,86.7311176425732,98.83053562973004,96.1636,51.57596491846836,44.427700117677794,98.2374326060845,90.29526836685847,32.081519177963976,9.889792298138747,96.26645105525333,49.39235676733687,45.76150394509231,85.4690141368615,89.29,88.08203991130821,81.17647058823529,100.0
Latvia,2019,75.80645161290323,7.6923076923076925,15.475313190862195,46.9939879759519,71.42857142857143,72.72,85.5277309454761,97.39620463414634,85.39362181701175,98.463097375751,96.1636,51.57596491846836,100.0,97.8521004217599,90.29526836685847,29.921846302211502,11.740645932364414,67.92293822687182,48.40548171684691,45.76150394509231,86.9328636690442,89.64,88.22062084257206,81.5686274509804,100.0
Latvia,2020,75.80645161290323,5.88235294117647,13.559322033898304,47.99599198396793,78.57142857142857,72.44,96.24772284944036,97.29741512195123,84.0561259914503,98.09565912177196,96.1636,51.5818431911967,100.0,97.46676823743529,80.62370581411403,22.00859257620852,13.547465307686188,19.6105789472288,47.79577451384383,45.76150394509231,88.3967132012269,89.87,88.35920177383592,81.9607843137255,100.0
Latvia,2021,75.80645161290323,33.333333333333336,13.559322033898304,47.99599198396793,85.71428571428572,72.87,91.68140315933495,97.1986256097561,82.71863016588884,97.72822086779293,96.1636,51.58772146392504,100.0,97.08143605311069,70.9521432613696,22.00859257620852,13.547465307686188,19.6105789472288,47.79577451384383,45.76150394509231,89.86056273340961,89.45,88.49778270509978,82.3529411764706,100.0
Latvia,2022,75.80645161290323,100.0,13.559322033898304,47.99599198396793,92.85714285714286,72.59,91.68140315933495,97.1986256097561,81.38113434032739,97.3607826138139,96.1636,51.58772146392504,100.0,96.6961038687861,70.9521432613696,22.00859257620852,13.547465307686188,19.6105789472288,47.79577451384383,45.76150394509231,91.3244122655923,99.01,88.63636363636364,82.3529411764706,100.0
Latvia,2023,75.80645161290323,100.0,13.559322033898304,47.99599198396793,100.0,72.59,91.68140315933495,97.1986256097561,81.38113434032739,97.3607826138139,96.1636,51.58772146392504,100.0,96.6961038687861,70.9521432613696,22.00859257620852,13.547465307686188,19.6105789472288,47.79577451384383,45.76150394509231,91.3244122655923,99.01,88.63636363636364,82.3529411764706,100.0
Lithuania,2012,32.19178082191781,50.0,47.05882352941176,38.97795591182365,50.0,77.68,76.33469820479853,96.98000731707317,91.7873072615244,92.3824830071469,65.53137,32.933255269320846,1.4981890008220515,98.1551501398332,51.24549739101663,73.72509050032303,9.67518317098212,37.15380689550445,33.81713519609277,44.913898161150414,96.0647112326221,88.71,77.27272727272728,58.8235294117647,100.0
Lithuania,2013,30.12820512820513,2.777777777777778,39.529411764705884,42.985971943887776,56.25,75.07,80.50888716081897,97.08927012195122,89.62198076735835,94.08485849605333,77.52396,43.76463700234192,1.7589739431412537,98.11766996098717,51.24549739101663,75.03676598803611,10.534298390549452,50.32150233114349,41.28335706045121,44.913898161150414,93.143201851754,89.17,79.82954545454547,59.803921568627445,100.0
Lithuania,2014,37.903225806451616,6.25,32.0,51.30260521042085,62.5,74.03,81.39023298510824,97.19853292682927,87.4566542731923,95.78723398495976,77.52396,54.596018735363,3.011770642174275,98.08018978214115,51.24549739101663,78.73678821099237,13.81324378717162,89.84333104205115,35.70019875010757,45.15961835601395,90.2216924708859,89.48,82.38636363636364,60.78431372549019,100.0
Lithuania,2015,37.6,8.333333333333334,28.903225806451612,54.90981963927856,68.75,73.05,79.47670751615308,97.30779573170733,85.29132777902625,97.48960947386617,83.51997,65.42740046838408,7.287139640755007,98.04270960329512,51.24549739101663,76.09814010010612,14.862925000935078,64.86616307813948,42.694468957544416,44.32588892385623,87.3001830900178,89.81,84.94318181818181,61.76470588235294,100.0
Lithuania,2016,32.26973180076629,5.0,25.806451612903224,74.54909819639279,75.0,72.18,77.95138265572497,97.41705853658537,83.1260012848602,99.1919849627726,83.51997,76.25878220140515,11.7844371026272,98.0052294244491,51.24549739101663,79.03700707636875,15.099927007253159,61.5139651460357,52.212723478329856,45.76215725612566,84.3786737091497,89.95,87.5,62.745098039215684,100.0
Lithuania,2017,26.939463601532566,1.3513513513513513,23.714036617262423,73.54709418837676,78.57142857142857,71.48,75.75172199685586,97.35008487804879,83.08860461778299,98.7024569680136,83.51997,76.25878220140515,2.9157433892800233,97.53932471408895,51.24549739101663,79.6932401631784,18.26712500260719,99.9988544511741,47.66877970296463,45.76150394509231,85.13549319890404,90.14,87.6453488372093,63.13725490196078,100.0
Lithuania,2018,21.60919540229885,5.0,21.62162162162162,72.24448897795591,82.14285714285714,71.12,73.57738089339425,97.28311121951221,83.0512079507058,98.21292897325463,83.51997,76.25878220140515,0.458029964253687,97.0734200037288,51.24549739101663,86.1972242519078,18.402183204336165,99.99999999999999,46.106782199209526,45.76150394509231,85.8923126886584,90.62,87.79069767441861,63.52941176470588,100.0
Lithuania,2019,23.03921568627451,6.25,20.81081081081081,79.75951903807615,85.71428571428572,72.12,71.95161808806763,97.21613756097561,83.0138112836286,97.72340097849565,83.51997,76.25878220140515,1.4519918968263472,96.60751529336865,51.24549739101663,92.12953563021371,19.122911107333433,89.75711229669679,47.93611834480114,45.76150394509231,86.64913217841274,90.93,87.93604651162791,63.92156862745098,100.0
Lithuania,2020,23.03921568627451,4.545454545454546,20.0,63.52705410821643,89.28571428571429,71.5,73.78440353469246,97.14916390243903,82.9764146165514,97.23387298373666,83.51997,76.25878220140515,1.4519918968263472,96.1416105830085,52.69614418407865,91.06271851099,19.14413201933427,42.14057934920135,48.22226144143938,45.76150394509231,87.40595166816709,91.18,88.0813953488372,64.31372549019608,100.0
Lithuania,2021,23.03921568627451,7.142857142857142,20.0,63.52705410821643,92.85714285714286,71.85,72.16433588406807,97.08219024390245,82.9390179494742,96.74434498897769,83.51997,76.25878220140515,1.4519918968263472,95.67570587264835,54.14679097714067,91.06271851099,19.14413201933427,42.14057934920135,48.22226144143938,45.76150394509231,88.16277115792144,90.81,88.22674418604652,64.70588235294117,100.0
Lithuania,2022,23.03921568627451,100.0,20.0,63.52705410821643,96.42857142857143,71.8,72.16433588406807,97.08219024390245,82.901621282397,96.2548169942187,83.51997,76.25878220140515,1.4519918968263472,95.2098011622882,54.14679097714067,91.06271851099,19.14413201933427,42.14057934920135,48.22226144143938,45.76150394509231,88.91959064767579,97.63,88.37209302325581,64.70588235294117,100.0
Lithuania,2023,23.03921568627451,100.0,20.0,63.52705410821643,100.0,71.8,72.16433588406807,97.08219024390245,82.901621282397,96.2548169942187,83.51997,76.25878220140515,1.4519918968263472,95.2098011622882,54.14679097714067,91.06271851099,19.14413201933427,42.14057934920135,48.22226144143938,45.76150394509231,88.91959064767579,97.63,88.37209302325581,64.70588235294117,100.0
Netherlands,2012,5.529411764705882,100.0,23.52941176470588,98.29659318637273,100.0,68.51,34.45962211897226,98.5969024390244,85.8838037746261,92.7364419048367,93.31337,61.139783609003864,9.666848757857622,92.98630902405431,46.306308239801396,20.941432119519707,100.0,84.17836644168905,39.66577838771789,3.818245401564848,95.566376226418,55.01,83.13253012048193,84.31372549019608,100.0
Netherlands,2013,5.484247374562427,2.941176470588235,23.52941176470588,97.79559118236473,100.0,68.47,34.63772137401868,98.56550000000001,86.4825950720849,92.01642065840088,93.31337,65.39402230236705,72.03042683521929,93.50070685043273,46.306308239801396,21.919950690477975,100.0,75.61549348298024,37.62081871268354,3.818245401564848,93.86503487004003,54.66,85.22173801589337,84.80392156862746,100.0
Netherlands,2014,5.781057810578106,100.0,23.52941176470588,98.09619238476954,100.0,67.92,36.188368136445284,98.53409756097562,87.08138636954371,91.29639941196504,93.31337,69.64826099573023,1.2166733460836725,94.01510467681115,46.306308239801396,12.424026075451952,100.0,61.60262674226938,34.834169785935146,3.6149159487908435,92.16369351366205,54.62,87.3109459113048,85.29411764705883,100.0
Netherlands,2015,4.885654885654886,100.0,24.66793168880455,97.09418837675352,100.0,68.43,34.91206068578856,98.50269512195122,87.6801776670025,90.57637816552922,93.31337,73.9024996890934,24.17325373366873,94.52950250318958,46.306308239801396,12.43631523284333,95.26297762820046,84.5469263341044,32.89436458558846,3.1369080033387045,90.46235215728407,54.77,89.40015380671625,85.7843137254902,100.0
Netherlands,2016,4.832904884318767,100.0,25.806451612903224,95.99198396793587,100.0,67.88,34.83921249543936,98.47129268292683,88.2789689644613,89.8563569190934,96.6463,78.15673838245658,3.5943005295795896,95.043900329568,46.306308239801396,12.987307439178258,64.86950676629404,21.38979717916302,40.62590756081982,3.2485248490256384,88.7610108009061,55.29,91.48936170212768,86.27450980392157,100.0
Netherlands,2017,5.164835164835165,100.0,25.024437927663733,96.19238476953909,100.0,67.96,35.480295093395576,98.45593414634146,89.20495911977386,90.99801313679637,96.6463,78.15673838245658,12.272899103839801,95.39635012127957,46.306308239801396,13.038129727368117,66.68054895829208,58.09790569963513,39.74538437785114,3.598533229327878,88.8366479294236,56.04,91.08240459304291,87.45098039215686,100.0
Netherlands,2018,4.795918367346939,33.333333333333336,24.242424242424242,94.48897795591182,100.0,67.19,36.5101145998689,98.4405756097561,90.13094927508644,92.13966935449933,96.6463,78.15673838245658,0.9908165293868623,95.74879991299113,46.306308239801396,15.463898563428394,65.15871862890403,77.82895850233052,46.46351461993565,3.598533229327878,88.9122850579411,57.44,90.67544748395814,88.62745098039215,100.0
Netherlands,2019,5.669481302774427,100.0,22.93202293202293,95.89178356713427,100.0,66.85,38.03995855998939,98.42521707317074,91.05693943039901,93.28132557220229,96.6463,78.15673838245658,1.5753284295473495,96.1012497047027,46.306308239801396,15.93514399839002,59.56584418752183,79.58742941694659,45.512191617631245,3.598533229327878,88.9879221864586,59.02,90.26849037487337,89.80392156862746,100.0
Netherlands,2020,5.669481302774427,100.0,21.62162162162162,95.09018036072146,100.0,67.8,43.939379629594725,98.40985853658538,91.98292958571157,94.42298178990526,96.6463,81.71402810595697,1.5753284295473495,96.45369949641427,48.77590281540901,15.31865817021702,46.389874967900624,40.346287887404735,31.666511198394236,3.598533229327878,89.0635593149761,69.41,89.8615332657886,90.98039215686275,100.0
Netherlands,2021,5.669481302774427,0.3952569169960475,21.62162162162162,95.09018036072146,100.0,68.1,42.925951725521365,98.39450000000001,92.90891974102414,95.56463800760824,96.6463,85.27131782945737,1.5753284295473495,96.80614928812584,51.24549739101663,15.31865817021702,46.389874967900624,40.346287887404735,31.666511198394236,3.598533229327878,89.1391964434936,57.98,89.45457615670382,92.15686274509804,100.0
Netherlands,2022,5.669481302774427,5.555555555555556,21.62162162162162,95.09018036072146,100.0,67.97,42.925951725521365,98.39450000000001,93.83490989633671,96.7062942253112,96.6463,85.27131782945737,1.5753284295473495,97.1585990798374,51.24549739101663,15.31865817021702,46.389874967900624,40.346287887404735,31.666511198394236,3.598533229327878,89.2148335720111,60.35,89.04761904761905,92.15686274509804,100.0
Netherlands,2023,5.669481302774427,5.555555555555556,21.62162162162162,95.09018036072146,100.0,67.97,42.925951725521365,98.39450000000001,93.83490989633671,96.7062942253112,96.6463,85.27131782945737,1.5753284295473495,97.1585990798374,51.24549739101663,15.31865817021702,46.389874967900624,40.346287887404735,31.666511198394236,3.598533229327878,89.2148335720111,60.35,89.04761904761905,92.15686274509804,100.0
Poland,2012,19.542619542619544,25.0,32.0,26.252505010020037,25.0,69.42,42.10245017505229,96.4693292682927,89.2635800356787,96.5688840098242,87.25113,80.459386743157,0.44171641450839416,99.7624083650757,72.70773919226959,36.379925873510835,19.23739455208649,62.903197879934766,60.05720088379173,1.2291270721232272,94.9169947166006,87.82,76.92307692307692,80.3921568627451,97.0
Poland,2013,17.153284671532848,5.0,28.903225806451612,20.84168336673347,31.25,68.98,42.63450022246489,96.61610579268294,89.34268777238323,96.96047705619995,87.25113,80.45660729771195,0.7356763127586499,99.52117943419105,72.70773919226959,36.115546091001995,21.333198654259586,52.70759594246646,57.61210308879764,1.2291270721232272,91.38017823222432,87.97,79.50081833060557,81.37254901960785,97.0
Poland,2014,23.61809045226131,7.142857142857142,25.806451612903224,35.87174348697395,37.5,68.29,44.24043764900977,96.76288231707318,89.42179550908776,97.35207010257571,87.25113,80.45382785226693,0.6666638360065168,99.2799505033064,72.70773919226959,32.86123057664352,22.825105465201865,44.64664562922229,38.51427448468836,1.3029146587799512,87.84336174784805,71.36,82.0785597381342,82.35294117647058,97.0
Poland,2015,19.665271966527197,10.0,24.66793168880455,39.77955911823648,43.75,67.53,43.754609894520534,96.90965884146343,89.50090324579227,97.74366314895146,87.25113,80.45104840682188,0.7897811717193712,99.03872157242175,72.70773919226959,33.5933090399317,23.615814305949456,47.61857854209721,42.33361081603336,0.8688952177294712,84.30654526347178,71.92,84.65630114566284,83.33333333333333,97.0
Poland,2016,21.31519274376417,10.0,23.52941176470588,54.90981963927856,50.0,67.46,42.24170016023881,97.05643536585367,89.5800109824968,98.1352561953272,87.25113,80.44826896137684,0.2803892065887461,98.7974926415371,72.70773919226959,34.73728435354982,20.772319891959707,59.16069608273235,41.0723947221169,0.8534811764162678,80.7697287790955,74.67,87.23404255319149,84.31372549019608,97.0
Poland,2017,19.42148760330579,7.142857142857142,19.037433155080212,46.09218436873748,57.142857142857146,67.27,40.5383752379086,96.95525390243904,87.12558755894278,97.16010013188497,87.25113,80.4519748886369,0.3601388870737346,98.14990287123942,72.70773919226959,35.7878599800233,23.450211993556458,94.27368313191675,42.54875986543238,0.8235807907207481,81.78028890628202,76.09,87.07412042831317,84.70588235294117,97.0
Poland,2018,15.210355987055019,12.5,14.545454545454545,52.104208416833664,64.28571428571429,67.01,40.572724693831,96.8540724390244,84.67116413538876,96.18494406844273,87.31556,80.45568081589694,0.337319014247124,97.50231310094173,72.70773919226959,36.73039504259537,23.688540884398126,72.58091104698602,41.51385192260286,0.8235807907207481,82.79084903346853,76.21,86.91419830343484,85.09803921568627,97.0
Poland,2019,19.831223628691987,4.761904761904763,14.052388289676426,45.09018036072144,71.42857142857143,66.96,42.865032560558454,96.75289097560977,82.21674071183475,95.20978800500049,87.31556,80.459386743157,0.35600678435154853,96.85472333064405,72.70773919226959,36.97659229547537,24.355913633107136,73.64973261504002,42.0595525017841,0.8235807907207481,83.80140916065506,76.01,86.75427617855652,85.49019607843138,97.0
Poland,2020,19.831223628691987,4.545454545454546,13.559322033898304,45.09018036072144,78.57142857142857,66.84,45.24304169419346,96.65170951219514,79.76231728828074,94.23463194155826,87.31556,80.50941676116781,0.35600678435154853,96.20713356034636,71.82994122681959,35.33634198433479,27.25012952554134,80.94413487536951,27.72591639523711,0.8235807907207481,84.81196928784158,75.03,86.59435405367822,85.88235294117648,97.0
Poland,2021,19.831223628691987,33.333333333333336,13.559322033898304,45.09018036072144,85.71428571428572,66.68,41.185794749932214,96.5505280487805,77.30789386472672,93.25947587811604,87.31556,80.55944677917861,0.35600678435154853,95.55954379004868,70.9521432613696,35.33634198433479,27.25012952554134,80.94413487536951,27.72591639523711,0.8235807907207481,85.82252941502809,72.35,86.4344319287999,86.27450980392157,97.0
Poland,2022,19.831223628691987,100.0,13.559322033898304,45.09018036072144,92.85714285714286,66.59,41.185794749932214,96.5505280487805,74.8534704411727,92.2843198146738,87.31556,80.55944677917861,0.35600678435154853,94.911954019751,70.9521432613696,35.33634198433479,27.25012952554134,80.94413487536951,27.72591639523711,0.8235807907207481,86.83308954221461,77.61,86.27450980392157,86.27450980392157,97.0
Poland,2023,19.831223628691987,100.0,13.559322033898304,45.09018036072144,100.0,66.59,41.185794749932214,96.5505280487805,74.8534704411727,92.2843198146738,87.31556,80.55944677917861,0.35600678435154853,94.911954019751,70.9521432613696,35.33634198433479,27.25012952554134,80.94413487536951,27.72591639523711,0.8235807907207481,86.83308954221461,77.61,86.27450980392157,86.27450980392157,97.0
Portugal,2012,21.4123006833713,1.9230769230769231,47.05882352941176,39.478957915831664,25.0,75.57,72.42066507822713,98.58326829268294,78.73271116107,98.7462824669165,68.28585,0.5078908185140665,1.1307992768806068,96.06558295767739,47.35255544983533,15.794767424447167,14.91129886439564,61.985137241708586,53.680932889119404,100.0,98.8623295927751,77.81,89.57345971563981,68.62745098039215,100.0
Portugal,2013,24.28940568475452,25.0,41.711229946524064,45.09018036072144,31.25,74.24,74.49730559408053,98.56175914634147,80.08985244205635,98.50631314688425,68.28585,1.9179434316836717,0.7468605814407133,96.43470296906501,47.35255544983533,17.325198745485658,16.561277072059887,80.80545008328838,62.73709232778779,100.0,97.79581578559612,72.1,90.86286097772876,70.58823529411765,100.0
Portugal,2014,20.93541202672606,10.0,36.36363636363637,48.59719438877756,37.5,74.0,74.14094140308788,98.54025000000001,81.4469937230427,98.266343826852,68.28585,3.327996044853277,1.3960250029782157,96.80382298045265,47.35255544983533,18.03739520812097,15.810878157729682,97.88629364856318,63.290166766077185,100.0,96.72930197841714,69.0,92.1522622398177,72.54901960784314,100.0
Portugal,2015,21.21896162528217,1.9607843137254901,31.515151515151516,51.40280561122245,43.75,73.53,67.83480592472512,98.51874085365856,82.80413500402904,98.02637450681974,70.30955,4.7380486580228816,1.1780129613181018,97.17294299184027,47.35255544983533,17.664325552921248,16.0629475487257,55.514836474252064,55.856188199558446,100.0,95.66278817123818,64.32,93.44166350190666,74.50980392156862,100.0
Portugal,2016,20.12847965738758,3.571428571428571,26.666666666666668,50.0,50.0,73.36,69.65004295565652,98.49723170731708,84.16127628501539,97.78640518678749,70.43105,6.148101271192487,0.3235426000177999,97.5420630032279,47.35255544983533,18.095508034974785,16.776657439070437,96.46706167794102,57.46123276567907,100.0,94.5962743640592,64.99,94.7310647639956,76.47058823529412,100.0
Portugal,2017,20.93541202672606,20.0,24.444444444444443,60.320641282565134,57.142857142857146,73.0,63.30705750254189,98.47339512195123,85.94153135183906,97.95436836868886,70.43105,6.826124587378881,0.6559080686724428,97.77893676286416,47.35255544983533,21.456698586955252,16.682226062088276,74.09152206237725,67.91022907330124,100.0,94.15550835554208,62.69,94.37224146999634,78.43137254901961,100.0
Portugal,2018,20.65934065934066,1.4925373134328357,22.22222222222222,56.71342685370742,64.28571428571429,72.75,67.13247279439484,98.44955853658537,87.72178641866273,98.12233155059023,70.76779,7.504147903565276,0.713412234990954,98.01581052250043,47.35255544983533,26.98058015357463,16.46046561339852,96.53560957869148,84.39510284123219,100.0,93.71474234702497,65.46,94.01341817599707,80.3921568627451,100.0
Portugal,2019,20.79646017699115,3.8461538461538463,20.41343669250646,59.018036072144284,71.42857142857143,72.67,71.69398513654264,98.42572195121953,89.50204148548639,98.29029473249159,70.76779,8.18217121975167,0.47927870220985935,98.2526842821367,47.35255544983533,27.595095767744958,17.531064735967675,82.22420036742221,83.74973905217054,100.0,93.27397633850785,68.21,93.65459488199781,82.3529411764706,100.0
Portugal,2020,20.79646017699115,7.6923076923076925,18.6046511627907,57.014028056112224,78.57142857142857,72.35,86.10085902177686,98.40188536585367,91.28229655231006,98.45825791439296,70.76779,8.18217121975167,0.47927870220985935,98.48955804177297,58.77336418645366,17.85064790557662,17.06877779088706,9.280986818044063,67.52014534680299,100.0,92.83321032999073,63.22,93.29577158799853,84.31372549019608,100.0
Portugal,2021,20.79646017699115,3.8461538461538463,18.6046511627907,57.014028056112224,85.71428571428572,72.11,88.75168403395838,98.37804878048782,93.06255161913373,98.62622109629433,70.76779,8.18217121975167,0.47927870220985935,98.72643180140923,70.19417292307199,17.85064790557662,17.06877779088706,9.280986818044063,67.52014534680299,100.0,92.39244432147362,60.25,92.93694829399927,86.27450980392157,100.0
Portugal,2022,20.79646017699115,0.5235602094240838,18.6046511627907,57.014028056112224,92.85714285714286,71.87,88.75168403395838,98.37804878048782,94.8428066859574,98.7941842781957,70.76779,8.18217121975167,0.47927870220985935,98.9633055610455,70.19417292307199,17.85064790557662,17.06877779088706,9.280986818044063,67.52014534680299,100.0,91.9516783129565,66.08,92.578125,86.27450980392157,100.0
Portugal,2023,20.79646017699115,0.5235602094240838,18.6046511627907,57.014028056112224,100.0,71.87,88.75168403395838,98.37804878048782,94.8428066859574,98.7941842781957,70.76779,8.18217121975167,0.47927870220985935,98.9633055610455,70.19417292307199,17.85064790557662,17.06877779088706,9.280986818044063,67.52014534680299,100.0,91.9516783129565,66.08,92.578125,86.27450980392157,100.0
Spain,2012,27.976190476190478,5.88235294117647,33.33333333333333,53.30661322645292,25.0,72.16,58.295610008752654,98.5623780487805,92.064992078069,99.4438292181352,62.51987,3.5150291810934697,10.216784819546445,81.6194921721647,54.60868413000854,23.01422450528535,25.501542969052014,3.312836728706804,53.8680190069727,68.13857133647377,91.2620368676261,73.45,89.93839835728953,86.27450980392157,100.0
Spain,2013,32.75261324041812,11.111111111111112,33.33333333333333,58.61723446893787,25.0,70.55,63.88357720621224,98.53314329268294,91.181546613476,98.81557201630872,62.55468,9.616380181533756,6.967267633783893,84.84075398712675,54.60868413000854,23.387183618730216,24.206884452308884,80.6620920151151,54.20373023795217,68.13857133647377,89.59392841165365,72.6,91.11541492958331,86.27450980392157,100.0
