,Year,enName,speciesAcronym,FishStock,StockKey,SpeciesName,ICES Areas (splited with character '~'),StockSize,StockSizeDescription,StockSizeUnits,FishingPressure,FishingPressureDescription,FishingPressureUnits,Flim,Fpa,Blim,Bpa,FMSY,MSYBtrigger,CatchesLadingsUnits,Landings,OfficialLandings,Catches,Report,AssessmentKey,AssessmentYear,fullArea,area,Area,Species,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,_mergeCatch,sumOffCatches,diffCatches
1971,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,ghl,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
1972,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,her,0.0,,0.0,,,,278.15,,,0.0,,,,,0.04,,,,0.0,,0.0,,,,,,162.1,right_only,440.28999999999996,
1973,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,hom,0.0,,665.35,,0.0,,547.39,0.0,,0.0,,0.0,,,0.0,,,0.0,4748.0,0.0,0.0,,,,,,0.0,right_only,5960.740000000001,
1974,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,ldb,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
1975,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,lez,1.9,,,,,,22.68,,,,,1.04,,,,,,,,,,,,0.0,,,237.8,right_only,263.42,
1976,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,lin,3.3,,0.0,,,,230.51,,,2.0,,1.24,,,0.572,,,,0.0,,,,,4.41,,,164.8,right_only,406.832,
1977,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,nop,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,right_only,0.0,
1978,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,ple,134.1,,0.0,,,,224.48,,,4.0,,0.09,,,2.347,,,,2.0,,,,,,,,997.4,right_only,1364.417,
1979,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,pok,0.0,,0.0,,,,4.47,,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,6.8,right_only,11.27,
1980,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,pra,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
1981,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,reb,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
1982,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,san,,,0.0,,,,35.66,,,56.0,,,,,0.013,,,,,,,,,,,,5.3,right_only,96.973,
1983,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,spr,,,5.12,,,,1.5,0.0,,,,,,,,,,,8.0,,,,,,,,4457.0,right_only,4471.62,
1984,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.e,usk,0.1,,,,,,0.08,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.18,
1985,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,her,0.0,,,,,,0.11,,,,,0.0,,,,,,,0.0,,0.0,,,,,,113.4,right_only,113.51,
1986,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,hom,0.0,,0.0,,,,0.08,0.0,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,,0.0,right_only,0.08,
1987,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,ldb,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
1988,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,lez,200.6,,,,,,15.35,,,,,0.66,,,,,,,,,,,,0.0,,,113.4,right_only,330.01,
1989,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,lin,29.2,,,,,,78.61,,,,,0.12,,,,,,,,,,,,0.0,,,59.0,right_only,166.93,
1990,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,nop,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,right_only,0.0,
1991,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,pok,0.5,,,,,,4.51,,,,,0.0,,,,,,,0.0,,,,,0.0,,,27.0,right_only,32.01,
1992,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,pra,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
1993,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,san,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,right_only,14.0,
1994,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,spr,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.0,right_only,2.0,
1995,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.f,usk,0.1,,,,,,0.03,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only,0.13,
1996,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.g,ghl,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
1997,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.g,hom,,,0.0,,,,0.68,0.0,,,,85.71,,,,,,,0.0,,0.0,,,,,,0.0,right_only,86.39,
1998,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.g,lez,392.3,,,,,,34.71,,,,,1793.61,,,,,,,,,,,,193.23,,,269.6,right_only,2683.45,
1999,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.g,lin,23.1,,0.0,,,,230.35,0.0,,,,426.97,,,,,,,,,,,,23.5,,,66.2,right_only,770.1200000000001,
2000,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.g,nop,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,right_only,0.0,
2001,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.g,pok,1.2,,,,,,31.17,,,,,438.21,,,,,,,,,,,,0.0,,,64.3,right_only,534.88,
2002,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.g,pra,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.0,right_only,0.2,
2003,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.g,spr,,,,,,,0.0,,,,,1077.75,,,,,,,0.0,,,,,,,,,right_only,1077.75,
2004,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.g,usk,0.1,,,,,,0.01,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,right_only,0.11,
2005,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,ghl,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
2006,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,hom,,,5.0,,0.0,,21.79,0.0,,,,0.0,,,,,,0.0,3265.0,,,,,,,,0.0,right_only,3291.79,
2007,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,lez,5.7,,,,,,222.6,,,,,125.93,,,,,,,,,,,,362.53,,,433.2,right_only,1149.96,
2008,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,lin,0.2,,,,,,247.52,0.0,,,,11.51,,,,,,,0.0,,,,,63.28,,,61.5,right_only,384.01,
2009,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,nop,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
2010,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,ple,1.5,,,,,,45.32,,,,,5.87,,,,,,,0.0,,,,,0.0,,,35.9,right_only,88.59,
2011,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,pok,0.0,,,,,,8.26,,,,,0.0,,,,,,,0.0,,,,,0.02,,,24.6,right_only,32.88,
2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,pra,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,reb,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,reg,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,san,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,right_only,0.07,
2016,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,spr,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,right_only,0.0,
2017,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.h,usk,,,,,,,0.14,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,right_only,0.14,
2018,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.1,hom,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,right_only,0.0,
2019,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.1,lez,,,,,,,,,,,,5.32,,,,,,,,,,,,0.0,,,,right_only,5.32,
2020,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.1,lin,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,1.08,,,,right_only,1.08,
2021,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.1,ple,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,right_only,0.13,
2022,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.1,pok,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only,0.0,
2023,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.2,bss,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
2024,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.2,hom,,,1179.02,,,,,0.0,,,,457.23,,,,,,0.0,20358.0,,0.0,0.0,,0.0,,,0.0,right_only,21994.25,
2025,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.2,lez,0.0,,,,,,0.0,,,,,896.89,,,,,,,,,,,,2519.65,,,1235.0,right_only,4651.54,
2026,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.2,lin,,,,,,,0.0,,,,,74.38,,,,,,,,,,,,510.19,,,61.3,right_only,645.8699999999999,
2027,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.2,nop,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only,0.0,
2028,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.2,ple,,,,,,,0.0,,,,,90.64,,,,,,,,,,,,0.0,,,1.9,right_only,92.54,
2029,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.2,pok,,,,,,,0.0,,,,,245.3,,,,,,,,,,,,0.22,,,21.8,right_only,267.32,
2030,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.2,pra,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,0.0,right_only,1.19,
2031,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.2,spr,,,,,,,,,,,,1392.22,,,,,,,,,,,,0.0,,,,right_only,1392.22,
2032,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.j.2,usk,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2.3,right_only,2.3,
2033,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.1,lez,,,,,,,,,,,,0.33,,,,,,,,,,,,0.0,,,,right_only,0.33,
2034,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.1,lin,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.35,,,,right_only,0.35,
2035,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.1,ple,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,right_only,0.2,
2036,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.2,bss,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
2037,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.2,hom,,,,,,,,,,,,,,,,,,,194.0,,,,,,,,,right_only,194.0,
2038,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.2,lez,,,,,,,0.0,,,,,22.98,,,,,,,,,,,,108.88,,,1.4,right_only,133.26,
2039,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.2,lin,,,,,,,0.0,,,,,6.64,,,,,,,,,,,,12.13,,,11.8,right_only,30.57,
2040,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.2,ple,,,,,,,0.0,,,,,0.04,,,,,,,,,,,,,,,0.0,right_only,0.04,
2041,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.2,pok,,,,,,,0.0,,,,,0.84,,,,,,,,,,,,0.0,,,0.0,right_only,0.84,
2042,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.2,pra,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only,0.0,
2043,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.2,spr,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
2044,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7.k.2,usk,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2045,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,bli,,,,,,,20.55,,,,,,,,,,,,,,,,,38.74,,,0.0,right_only,59.290000000000006,
2046,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,cap,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
2047,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,cod,0.0,,,,,,151.91,,,,,,,,,,,,0.0,,,,,0.0,,,0.1,right_only,152.01,
2048,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,ghl,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
2049,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,had,,,,,,,200.81,,,,,,,,,,,,0.0,,,,,1.54,,,0.0,right_only,202.35,
2050,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,her,,,,,,,16.95,,,,,2.0,,,,,,,0.0,,,,,0.0,,,,right_only,18.95,
2051,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,hom,0.0,,586.02,,,,1019.47,0.0,,,,39.0,,,,,,0.0,5.0,,,,,0.0,,,0.0,right_only,1649.49,
2052,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,lez,0.1,,,,,,66.75,,,,,,,,,,,,,,,,,188.61,,,0.0,right_only,255.46,
2053,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,lin,0.0,,,,,,304.65,0.0,,,,,,,,,,,0.0,,,,,465.6,,,2.5,right_only,772.75,
2054,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,nop,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,right_only,0.0,
2055,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,ple,1.5,,,,,,175.51,,,,,0.0,,,,,,,0.0,,,,,0.08,,,0.0,right_only,177.09,
2056,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,pok,0.0,,,,,,21.39,,,,,,,,,,,,,,,,,0.51,,,0.0,right_only,21.900000000000002,
2057,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,pra,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
2058,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,reb,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2059,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,reg,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2060,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,san,,,,,,,60.4,,,,,,,,,,,,,,,,,0.0,,,,right_only,60.4,
2061,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,spr,,,,,,,170.11,,,,,,,,,,,,,,,,,0.18,,,,right_only,170.29000000000002,
2062,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,usk,,,,,,,0.32,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.32,
2063,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.a,whg,0.2,,,,,,1446.41,,,,,,,,,,,,0.0,,,,,20.47,,,0.0,right_only,1467.0800000000002,
2064,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,bli,,,,,,,2.46,,,,,,,,,,,,,,,,,1.39,,,,right_only,3.8499999999999996,
2065,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,cap,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
2066,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,cod,0.1,,,,,,5.36,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only,5.46,
2067,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,had,0.1,,,,,,9.39,,,,,,,,,,,,,,,,,0.0,,,,right_only,9.49,
2068,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,her,,,,,,,5.0,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,right_only,5.0,
2069,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,hom,0.0,,,,,,182.8,0.0,,,,0.0,,,,,,,0.0,,,10.3,,0.0,,,0.0,right_only,193.10000000000002,
2070,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,ldb,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only,0.0,
2071,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,lez,7.6,,,,,,15.18,,,,,,,,,,,,,,,,,203.05,,,,right_only,225.83,
2072,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,lin,0.1,,,,,,5.25,,,,,,,,,,,,,,,,,30.22,,,0.0,right_only,35.57,
2073,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,nop,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only,0.0,
2074,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,ple,1.2,,,,,,6.43,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only,7.63,
2075,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,pok,0.0,,,,,,0.42,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only,0.42,
2076,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,reb,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2077,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,reg,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2078,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,san,,,,,,,2.08,,,,,,,,,,,,,,,,,0.15,,,,right_only,2.23,
2079,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,spr,,,,,,,0.04,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.04,
2080,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,usk,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2081,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.b,whg,2.5,,,,,,334.12,,,,,,,,,,,,,,,,,90.47,,,0.0,right_only,427.09000000000003,
2082,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,bli,,,,,,,0.07,,,,,,,,,,,,,,,0.01,,38.26,,,0.0,right_only,38.339999999999996,
2083,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,bss,,,,,,,2.32,,,,,,,,,,,,,,,0.37,,212.73,,,,right_only,215.42,
2084,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,cap,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2085,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,cod,,,,,,,0.0,,,,,,,,,,,,,,,,,0.05,,,,right_only,0.05,
2086,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,ghl,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,right_only,0.0,
2087,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,had,,,,,,,0.03,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only,0.03,
2088,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,her,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.01,,,,right_only,0.01,
2089,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,hom,,,,,,,14.82,,,,,,,,,,,,,,,1380.65,,0.0,,,0.0,right_only,1395.47,
2090,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,lez,,,,,,,1.56,,,,,,,,,,,,,,,0.0,,450.77,,,,right_only,452.33,
2091,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,lin,,,,,,,6.14,,,,,,,,,,,,,,,0.0,,4.35,,,,right_only,10.489999999999998,
2092,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,nop,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2093,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,ple,,,,,,,0.02,,,,,,,,,,,,,,,0.25,,2.23,,,,right_only,2.5,
2094,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,pok,,,,,,,0.01,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.01,
2095,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,pra,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,right_only,0.03,
2096,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,reb,,,,,,,,,,,,,,,,,,,,,,,,19.93,,,,right_only,19.93,
2097,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,reg,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only,0.0,
2098,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,san,,,,,,,,,,,,,,,,,,,,,,0.0,,134.9,,,,right_only,134.9,
2099,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,spr,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,right_only,0.0,
2100,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,usk,,,,,,,0.0,,,,,,,,,,,,,,,,,0.02,,,,right_only,0.02,
2101,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.c,whg,,,,,,,0.2,,,,,,,,,,,,,,,1.59,,0.09,,,0.0,right_only,1.8800000000000001,
2102,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,right_only,0.02,
2103,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.1,bss,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2104,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.1,cod,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only,0.0,
2105,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.1,had,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only,0.0,
2106,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.1,hom,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,right_only,0.0,
2107,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.1,lez,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.87,,,,right_only,0.87,
2108,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.1,lin,,,,,,,,,,,,0.0,,,,,,,,,,,,0.79,,,,right_only,0.79,
2109,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.1,pok,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,right_only,0.0,
2110,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.1,whg,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,right_only,0.0,
2111,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,15.86,,,,right_only,15.86,
2112,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,bss,,,,,,,0.0,,,,,,,,,,,,,,,,,1.48,,,0.0,right_only,1.48,
2113,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,cod,,,,,,,0.0,,,,,0.63,,,,,,,,,,,,,,,0.1,right_only,0.73,
2114,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,had,,,,,,,0.0,,,,,2.04,,,,,,,,,,,,0.0,,,0.0,right_only,2.04,
2115,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,her,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,right_only,0.0,
2116,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,hom,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,1.24,,0.0,,,0.0,right_only,1.24,
2117,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,lez,,,,,,,0.0,,,,,1.46,,,,,,,,,,,,25.68,,,0.0,right_only,27.14,
2118,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,lin,,,,,,,0.0,,,,,0.14,,,,,,,,,,,,104.61,,,0.3,right_only,105.05,
2119,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,ple,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,right_only,0.0,
2120,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,pok,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,right_only,0.0,
2121,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,reg,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
2122,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,spr,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,right_only,0.07,
2123,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8.d.2,usk,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,right_only,0.0,
